Resource,CombinedCycle_NaturalGas_A_New,CombinedCycle_NaturalGas_A_Existing,CombustionTurbine_NaturalGas_A_New,CombustionTurbine_NaturalGas_A_Existing,SteamTurbine_NaturalGas_A_New,SteamTurbine_NaturalGas_A_Existing,CombinedCycle_NaturalGas_B_New,CombinedCycle_NaturalGas_B_Existing,SteamTurbine_NaturalGas_B_New,SteamTurbine_NaturalGas_B_Existing,CombinedCycle_NaturalGas_C_New,CombinedCycle_NaturalGas_C_Existing,SteamTurbine_FuelOil6_C_New,SteamTurbine_FuelOil6_C_Existing,SteamTurbine_NaturalGas_C_New,SteamTurbine_NaturalGas_C_Existing,CombinedCycle_NaturalGas_D_New,CombinedCycle_NaturalGas_D_Existing,CombinedCycle_NaturalGas_E_New,CombinedCycle_NaturalGas_E_Existing,CombinedCycle_NaturalGas_F_New,CombinedCycle_NaturalGas_F_Existing,CombinedCycle_NaturalGas_G_New,CombinedCycle_NaturalGas_G_Existing,CombustionTurbine_NaturalGas_G_New,CombustionTurbine_NaturalGas_G_Existing,SteamTurbine_NaturalGas_G_New,SteamTurbine_NaturalGas_G_Existing,CombinedCycle_NaturalGas_J_New,CombinedCycle_NaturalGas_J_Existing,CombustionTurbine_NaturalGas_J_New,CombustionTurbine_NaturalGas_J_Existing,SteamTurbine_NaturalGas_J_New,SteamTurbine_NaturalGas_J_Existing,CombinedCycle_NaturalGas_K_New,CombinedCycle_NaturalGas_K_Existing,CombustionTurbine_FuelOil2_K_New,CombustionTurbine_FuelOil2_K_Existing,CombustionTurbine_NaturalGas_K_New,CombustionTurbine_NaturalGas_K_Existing,SteamTurbine_NaturalGas_K_New,SteamTurbine_NaturalGas_K_Existing,Nuclear_A_New,Nuclear_B_New,Nuclear_B_Existing,Nuclear_C_New,Nuclear_C_Existing,Nuclear_D_New,Nuclear_E_New,Nuclear_F_New,Nuclear_G_New,Nuclear_H_New,Nuclear_I_New,Nuclear_J_New,Nuclear_K_New,Total
t6974,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,569.5819817114468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7341.341905613811
t6975,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,569.5819817114468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7341.341905613811
t6976,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,569.5819817114468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7341.341905613811
t6977,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,104.36777105529097,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,569.5819817114468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.709676669102
t6978,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,222.59089221023976,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.950816112604
t6979,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,222.59089221023976,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.950816112604
t6980,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,222.59089221023976,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.950816112604
t6981,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,222.59089221023976,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,748.1423644670092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7742.493180579613
t6982,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,222.59089221023976,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,237.0180182885532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7231.368834401158
t6983,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,118.22312115494879,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,237.0180182885532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7127.001063345867
t6984,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6985,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6986,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6987,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6988,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6989,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6990,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t6991,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,178.56038275556168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.320306657925
t6992,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.359923902364
t6993,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1300.0816586947076,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878.44158259707
t6994,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1300.0816586947076,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878.44158259707
t6995,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1300.0816586947076,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878.44158259707
t6996,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1303.260605318965,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.620529221329
t6997,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1303.260605318965,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.620529221329
t6998,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1303.260605318965,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.620529221329
t6999,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,1302.223432212494,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8880.583356114857
t7000,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,633.958307985154,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8212.318231887517
t7001,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1130.4858345200296,0.0,633.958307985154,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9342.804066407547
t7002,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1130.4858345200296,0.0,820.5457714379105,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.391529860304
t7003,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1130.4858345200296,0.0,820.5457714379105,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.391529860304
t7004,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1130.4858345200296,0.0,820.5457714379105,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.391529860304
t7005,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1130.4858345200296,0.0,820.5457714379105,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.391529860304
t7006,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1130.4858345200296,0.0,820.5457714379105,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.391529860304
t7007,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,586.7697551338961,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.12967903626
t7008,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.359923902365
t7009,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,178.5603827555618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.320306657926
t7010,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t7011,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t7012,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t7013,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t7014,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t7015,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.759923902365
t7016,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,178.5603827555617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.320306657926
t7017,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.359923902364
t7018,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1485.3268334192717,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.990226027627
t7019,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1485.3268334192717,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.990226027627
t7020,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1485.3268334192717,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.990226027627
t7021,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1485.3268334192717,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.990226027627
t7022,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1485.3268334192717,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.990226027627
t7023,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1485.3268334192717,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.990226027627
t7024,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1652.864755623642,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.528148231997
t7025,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,1652.864755623642,0.0,494.3034687059916,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.528148231997
