Time_Index,Combined_Cycle_Natural_Gas_A,Combined_Cycle_Natural_Gas_B,Combined_Cycle_Natural_Gas_C,Combined_Cycle_Natural_Gas_D,Combined_Cycle_Natural_Gas_E,Combined_Cycle_Natural_Gas_F,Combined_Cycle_Natural_Gas_G,Combined_Cycle_Natural_Gas_J,Combined_Cycle_Natural_Gas_K,Combustion_Turbine_Fuel_Oil_2_K,Combustion_Turbine_Natural_Gas_A,Combustion_Turbine_Natural_Gas_J,Combustion_Turbine_Natural_Gas_K,Jet_Engine_Fuel_Oil_2_K,Jet_Engine_Kerosene_J,Jet_Engine_Kerosene_K,Jet_Engine_Natural_Gas_G,Jet_Engine_Natural_Gas_K,Steam_Turbine_Coal_A,Steam_Turbine_Coal_C,Steam_Turbine_Fuel_Oil_2_J,Steam_Turbine_Fuel_Oil_6_C,Steam_Turbine_Fuel_Oil_6_G,Steam_Turbine_Fuel_Oil_6_J,Steam_Turbine_Fuel_Oil_6_K,Steam_Turbine_Natural_Gas_C,Steam_Turbine_Natural_Gas_G,Steam_Turbine_Natural_Gas_J,Steam_Turbine_Natural_Gas_K
1882,0.13931362555215765,0.0,0.20190218879497618,0.18713797712758057,0.0,0.23038281655984758,0.0,0.3247270943211088,0.5099449851883199,0.0,0.0,0.0,0.07017543859649122,0.0,0.07168458781362007,0.0,0.0,0.0,0.0,0.0,0.1127129750982962,0.0,0.0,0.20087575259989054,0.0,0.0,0.0,0.10912355825678569,0.22661122661122662
1883,0.13025257673575716,0.0,0.19460012048412714,0.18862319916827563,0.0,0.23263467867659796,0.0,0.3100085857966393,0.4856115107913669,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402359108781127,0.0,0.0,0.180623973727422,0.0,0.0,0.0,0.10843290282478071,0.16424116424116425
1884,0.13025257673575716,0.0,0.19313970682195733,0.19010842120897073,0.0,0.23003637623419365,0.0,0.28394456028455783,0.4454083791790097,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416775884665792,0.0,0.0,0.1899288451012589,0.0,0.0,0.0,0.1111955245528006,0.10706860706860707
1885,0.13025257673575716,0.0,0.1803610872779715,0.18862319916827563,0.0,0.2125411397886714,0.0,0.28394456028455783,0.4739737621667372,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14154652686762778,0.0,0.0,0.19485495347564313,0.0,0.0,0.0,0.12569928862490504,0.10031185031185032
1886,0.13025257673575716,0.0,0.1739717775059786,0.18713797712758057,0.0,0.21410012125411398,0.0,0.29743652643198826,0.4983072365636902,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14154652686762778,0.0,0.0,0.1926655719759168,0.0,0.0,0.0,0.15332550590510394,0.0997920997920998
1887,0.13025257673575716,0.0,0.16758246773398566,0.18713797712758057,0.0,0.2258790923263468,0.0,0.2548141788298786,0.4655099449851883,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402359108781127,0.0,0.0,0.19540229885057472,0.0,0.0,0.0,0.21824711651357137,0.10706860706860707
1888,0.1291199456337071,0.0,0.1825517077712262,0.18565275508688547,0.0,0.22501299151221202,0.0,0.25512081442413836,0.4697418535759627,0.0,0.0,0.036170212765957444,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416775884665792,0.0,0.0,0.1959496442255063,0.0,0.0,0.0,0.17542647972926306,0.18191268191268192
1889,0.13251783893985727,0.0,0.18766315558882055,0.18565275508688547,0.0,0.23211501818811708,0.0,0.27750521280510243,0.5575539568345323,0.0,0.0,0.08723404255319149,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416775884665792,0.0,0.0,0.20087575259989054,0.0,0.0,0.0,0.17059189170522826,0.2583160083160083
1890,0.13591573224600745,0.0,0.19259205169864366,0.18565275508688547,0.0,0.24042958600381084,0.0,0.2716791365141666,0.6041049513330512,0.07586344579756439,0.0,0.08723404255319149,0.11929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14678899082568808,0.0,0.0,0.2014230979748221,0.0,0.0,0.0,0.17335451343324815,0.29417879417879417
1891,0.13591573224600745,0.0,0.19533032731521205,0.18565275508688547,0.0,0.24839771349385067,0.0,0.31338157733349686,0.6337283114684723,0.09782391694949093,0.0,0.08723404255319149,0.1824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416775884665792,0.0,0.0,0.24575807334428024,0.0,0.0,0.0,0.1719732025692382,0.29417879417879417
1892,0.13931362555215765,0.0,0.20080687854834883,0.18416753304619038,0.0,0.2511692360990819,0.0,0.32718017907518704,0.6284384257300042,0.08784188460770613,0.0,0.08723404255319149,0.18526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926605504587156,0.0,0.0,0.32676518883415434,0.0,0.0,0.0,0.18302368948131775,0.29417879417879417
1893,0.13138520783780722,0.0,0.1825517077712262,0.18713797712758057,0.0,0.23211501818811708,0.0,0.2725990432969459,0.601988997037664,0.0,0.0,0.08297872340425531,0.1824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310615989515072,0.0,0.0,0.23700054734537493,0.0,0.0,0.0,0.17335451343324815,0.29365904365904366
1894,0.08947785706195491,0.0,0.1781704667847168,0.18713797712758057,0.0,0.23298111900225185,0.0,0.24653501778486447,0.5279305966991112,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258191349934469,0.0,0.0,0.14723590585659552,0.0,0.0,0.0,0.14089370812901442,0.23648648648648649
1895,0.03737682636765205,0.0,0.13034191934865552,0.18862319916827563,0.0,0.22120214793001905,0.0,0.2462283821906047,0.48349555649597964,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13902572523262177,0.0,0.0,0.0,0.10843290282478071,0.16372141372141372
1896,0.03737682636765205,0.0,0.08616440606801877,0.18862319916827563,0.0,0.1959120041572839,0.0,0.24346866184226668,0.46868387642826914,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.1412151067323481,0.0,0.0,0.0,0.0932384833206713,0.1257796257796258
1897,0.038509457469702114,0.0,0.09529199145658009,0.18862319916827563,0.0,0.18222761129395462,0.0,0.24438856862504602,0.46868387642826914,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.0,0.06630292147247738,0.12266112266112267
1898,0.03737682636765205,0.0,0.08798992314573104,0.1737709787613248,0.0,0.16629135631387493,0.0,0.2425487550594873,0.4644519678374947,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14012041598248495,0.0,0.0,0.0,0.06630292147247738,0.12266112266112267
1899,0.038509457469702114,0.0,0.0954745431643513,0.11584731917421653,0.0,0.1811882903169929,0.0,0.2428553906537471,0.4697418535759627,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14012041598248495,0.0,0.0,0.0,0.06630292147247738,0.12266112266112267
1900,0.05210103069430286,0.0,0.101681301228573,0.11584731917421653,0.0,0.17807032738610773,0.0,0.24377529743652646,0.46868387642826914,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14012041598248495,0.0,0.0,0.0,0.06630292147247738,0.12837837837837837
1901,0.08041680824555442,0.0,0.14950984866463427,0.11584731917421653,0.0,0.22865061493157804,0.0,0.26401324665767206,0.4729157850190436,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13957307060755336,0.0,0.0,0.0,0.06630292147247738,0.18607068607068608
1902,0.16309887869520895,0.0,0.19186184486755875,0.11584731917421653,0.0,0.2298631560713667,0.0,0.3290199926407458,0.5289885738468049,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057667103538663,0.0,0.0,0.14012041598248495,0.0,0.0,0.0,0.06630292147247738,0.251039501039501
1903,0.21180201608336163,0.0,0.21468080833896203,0.11584731917421653,0.0,0.22639875281482766,0.0,0.33085980620630445,0.5311045281421921,0.0,0.0,0.0,0.061754385964912284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14941022280471822,0.0,0.0,0.15544608648056923,0.0,0.0,0.0,0.06768423233648732,0.2910602910602911
1904,0.21746517159361195,0.0,0.21285529126124977,0.11584731917421653,0.0,0.23159535769963624,0.0,0.3247270943211088,0.534278459585273,0.0,0.0,0.0,0.11508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.18719211822660098,0.0,0.0,0.0,0.07459078665653705,0.25623700623700624
1905,0.21746517159361195,0.0,0.21267273955347854,0.11584731917421653,0.0,0.2317685778624632,0.0,0.3161412976818349,0.5522640710960643,0.0,0.0,0.0,0.10947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416775884665792,0.0,0.0,0.21455938697318008,0.0,0.0,0.0,0.12708059948891498,0.25
1906,0.21406727828746175,0.0,0.2124901878457073,0.11584731917421653,0.0,0.23592586177031005,0.0,0.31215503495645774,0.5533220482437579,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145478374836173,0.0,0.0,0.240831964969896,0.0,0.0,0.0,0.08495061813661164,0.26663201663201663
1907,0.20840412277721143,0.0,0.19806860293178044,0.11436209713352145,0.0,0.23557942144465616,0.0,0.31123512817367843,0.5501481168006771,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15727391874180865,0.0,0.0,0.24247400109469075,0.0,0.0,0.0,0.12777125492091995,0.2801455301455301
1908,0.20840412277721143,0.0,0.1922269482831012,0.11436209713352145,0.0,0.23367399965355967,0.0,0.3011161535631056,0.5120609394837071,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072083879423329,0.0,0.0,0.24630541871921183,0.0,0.0,0.0,0.07182816492851715,0.2811850311850312
1909,0.20840412277721143,0.0,0.18802825900436299,0.11436209713352145,0.0,0.22968993590853976,0.0,0.3066355942597817,0.5374523910283537,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559633027522936,0.0,0.0,0.2556102900930487,0.0,0.0,0.006764374295377677,0.08149734097658677,0.27442827442827444
1910,0.20840412277721143,0.0,0.19167929315978752,0.11436209713352145,0.0,0.22224146890698077,0.0,0.3250337299153686,0.5564959796868387,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21100917431192662,0.0,0.0,0.22714833059660647,0.0,0.0,0.05693348365276212,0.13053387664893984,0.25623700623700624
1911,0.20840412277721143,0.0,0.19058398291316017,0.11436209713352145,0.0,0.23107569721115537,0.0,0.3293266282350055,0.5321625052898857,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.628099173553719,0.0,0.0,0.1834862385321101,0.0,0.0,0.23097974822112752,0.0,0.0,0.14487034949267194,0.08218799640859174,0.25623700623700624
1912,0.20840412277721143,0.0,0.1865678453421932,0.11436209713352145,0.0,0.23090247704832842,0.0,0.3293266282350055,0.5416842996191282,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.20314547837483618,0.0,0.0,0.23590585659551178,0.0,0.0,0.23055242390078917,0.11188617998480557,0.27494802494802495
1913,0.20840412277721143,0.0,0.1867503970499644,0.11436209713352145,0.0,0.23107569721115537,0.0,0.3290199926407458,0.5787134997884046,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.16251638269986893,0.0,0.0,0.23754789272030652,0.0,0.0,0.23618940248027057,0.10014503764072104,0.2843035343035343
1914,0.20840412277721143,0.0,0.19313970682195733,0.11436209713352145,0.0,0.22276112939546164,0.0,0.321660738378511,0.5797714769360982,0.0,0.0,0.0,0.0856140350877193,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.1402359108781127,0.0,0.0,0.2348111658456486,0.0,0.0,0.23618940248027057,0.06768423233648732,0.29365904365904366
1915,0.17102729640955938,0.0,0.19313970682195733,0.11436209713352145,0.0,0.24181534730642648,0.0,0.29375689930087084,0.6041049513330512,0.0,0.0,0.0,0.18105263157894738,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.14809960681520315,0.0,0.0,0.24575807334428024,0.0,0.0,0.23618940248027057,0.06906554320049726,0.2946985446985447
1916,0.13931362555215765,0.0,0.19843370634732288,0.11436209713352145,0.0,0.2475316126797159,0.0,0.23150987366613518,0.5882352941176471,0.0,0.0,0.0,0.12210526315789473,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.15727391874180865,0.0,0.0,0.21565407772304324,0.0,0.0,0.23167981961668546,0.07666275295255197,0.29417879417879417
1917,0.13138520783780722,0.0,0.193687361945271,0.11436209713352145,0.0,0.23644552225879092,0.0,0.2462283821906047,0.5765975454930173,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.14809960681520315,0.0,0.0,0.15763546798029557,0.0,0.0,0.14825253664036075,0.06837488776849229,0.2588357588357588
1918,0.13025257673575716,0.0,0.16995563993501162,0.11436209713352145,0.0,0.21444656157976788,0.0,0.1993131362688581,0.4411764705882353,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009174311926606,0.0,0.0,0.13793103448275862,0.0,0.0,0.07328072153325817,0.06630292147247738,0.2079002079002079
1919,0.08154943934760447,0.0,0.16374888187078993,0.11436209713352145,0.0,0.20907673653213235,0.0,0.18858089046976573,0.3872196360558612,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13628899835796388,0.0,0.0,0.12795941375422773,0.06699357690448235,0.14241164241164242
1920,0.0,0.0,0.11226930027930412,0.0638645477498886,0.0,0.1863848952018015,0.0,0.18674107690420705,0.38616165890816756,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13628899835796388,0.0,0.0,0.2254791431792559,0.06699357690448235,0.11486486486486487
1921,0.0,0.0,0.07904488946494095,0.0,0.0,0.17460592412956868,0.0,0.18704771249846683,0.38404570461278037,0.0,0.0,0.0,0.047719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.07891770011273957,0.06630292147247738,0.11278586278586279
1922,0.0,0.0,0.0947443363332664,0.0,0.0,0.17512558461804953,0.0,0.18704771249846683,0.38298772746508675,0.0,0.0,0.0,0.047719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.0,0.06630292147247738,0.11330561330561331
1923,0.0,0.0,0.09109330217784188,0.01633744244764592,0.0,0.177204226571973,0.0,0.18888752606402553,0.3819297503173931,0.0,0.0,0.0,0.04631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.0,0.06630292147247738,0.11278586278586279
1924,0.0,0.0,0.08488654411362019,0.044556661220852514,0.0,0.1893296379698597,0.0,0.18919416165828531,0.38298772746508675,0.0,0.0,0.0,0.04631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.0,0.06630292147247738,0.11434511434511435
1925,0.019254728734851057,0.0,0.11427736906478761,0.09653943264518045,0.0,0.22293434955828859,0.0,0.1895007972525451,0.3893355903512484,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.0,0.06630292147247738,0.2001039501039501
1926,0.061162079510703356,0.0,0.15188302086566022,0.11436209713352145,0.0,0.24978347479646631,0.0,0.22169753464982217,0.4803216250528988,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258191349934469,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.07113750949651218,0.2661122661122661
1927,0.07815154604145429,0.0,0.2159586702933606,0.11436209713352145,0.0,0.2553265200069288,0.0,0.2716791365141666,0.4866694879390605,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346002621231979,0.0,0.0,0.18555008210180624,0.0,0.0,0.0,0.08495061813661164,0.2920997920997921
1928,0.07815154604145429,0.0,0.21376804980010589,0.11436209713352145,0.0,0.2542871990299671,0.0,0.2661596958174905,0.4993652137113838,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16644823066841416,0.0,0.0,0.2348111658456486,0.0,0.0,0.0,0.07044685406450721,0.2920997920997921
1929,0.07815154604145429,0.0,0.22033991127987004,0.11436209713352145,0.0,0.2537675385414862,0.0,0.2673862381945296,0.5522640710960643,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30275229357798167,0.0,0.0,0.2884510125889436,0.0,0.0,0.0,0.11050486912079563,0.2915800415800416
1930,0.07815154604145429,0.0,0.23001515179174503,0.11436209713352145,0.0,0.2593105837519487,0.0,0.25818717036673616,0.5681337283114685,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3053735255570118,0.0,0.0,0.29009304871373837,0.0,0.0,0.0,0.16921058084121832,0.2822245322245322
1931,0.07815154604145429,0.0,0.22198287664981106,0.11436209713352145,0.0,0.24198856746925343,0.0,0.25512081442413836,0.5818874312314853,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782437745740498,0.0,0.0,0.2720306513409962,0.0,0.0,0.0,0.12846191035292492,0.28482328482328484
1932,0.07815154604145429,0.0,0.2117599810146224,0.11436209713352145,0.0,0.2503031352849472,0.0,0.22691033975223845,0.5808294540837917,0.0,0.0,0.08085106382978724,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17562254259501967,0.0,0.0,0.23973727422003285,0.0,0.0,0.0,0.11533945714483043,0.2739085239085239
1933,0.07815154604145429,0.0,0.1894886726665328,0.11436209713352145,0.0,0.2461458513771003,0.0,0.23028333128909606,0.5744815911976301,0.0,0.0,0.07446808510638298,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690694626474443,0.0,0.0,0.23754789272030652,0.0,0.0,0.0,0.12293666689688514,0.28378378378378377
1934,0.07815154604145429,0.0,0.18474232826448092,0.11436209713352145,0.0,0.24787805300536983,0.0,0.26585306022323074,0.5628438425730004,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402359108781127,0.0,0.0,0.23590585659551178,0.0,0.0,0.0,0.07942537468057186,0.2739085239085239
1935,0.07815154604145429,0.0,0.17999598386242904,0.11584731917421653,0.0,0.24891737398233155,0.0,0.2327364160431743,0.5575539568345323,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14809960681520315,0.0,0.0,0.22386425834701698,0.0,0.0,0.0,0.06699357690448235,0.2681912681912682
1936,0.07815154604145429,0.0,0.18894101754321913,0.11436209713352145,0.0,0.24476009007448468,0.0,0.19348705997792226,0.5617858654253068,0.0,0.0,0.0,0.06456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416775884665792,0.0,0.0,0.22495894909688013,0.0,0.0,0.0,0.08287865184059671,0.27598752598752596
1937,0.07815154604145429,0.0,0.20372770587268846,0.11436209713352145,0.0,0.23038281655984758,0.0,0.16343677174046364,0.5660177740160812,0.0,0.0,0.0,0.12350877192982457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14678899082568808,0.0,0.0,0.2315270935960591,0.0,0.0,0.0,0.0932384833206713,0.29365904365904366
1938,0.07815154604145429,0.0,0.20171963708720497,0.11436209713352145,0.0,0.23298111900225185,0.0,0.19961977186311788,0.5765975454930173,0.0,0.0,0.0,0.18385964912280703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14941022280471822,0.0,0.0,0.22441160372194854,0.0,0.0,0.0,0.07873471924856688,0.29365904365904366
1939,0.02605051534715143,0.0,0.2020847405027474,0.11436209713352145,0.0,0.23454010046769444,0.0,0.2109652888507298,0.577655522640711,0.0,0.0,0.0,0.18947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072083879423329,0.0,0.0,0.22660098522167488,0.0,0.0,0.0,0.06699357690448235,0.29365904365904366
1940,0.0,0.0,0.2013545336716625,0.11436209713352145,0.0,0.23419366014204054,0.0,0.1944069667607016,0.5765975454930173,0.0,0.0,0.0,0.18947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15727391874180865,0.0,0.0,0.2134646962233169,0.0,0.0,0.0,0.06975619863250224,0.29365904365904366
1941,0.0,0.0,0.19843370634732288,0.11436209713352145,0.0,0.23107569721115537,0.0,0.207898932908132,0.5596699111299196,0.0,0.0,0.0,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363040629095675,0.0,0.0,0.16584564860426929,0.0,0.0,0.0,0.06975619863250224,0.29313929313929316
1942,0.0,0.0,0.16977308822724038,0.11584731917421653,0.0,0.21825740516196085,0.0,0.1625168649576843,0.44646635632670334,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127129750982962,0.0,0.0,0.13957307060755336,0.0,0.0,0.0,0.06699357690448235,0.2869022869022869
1943,0.0,0.0,0.12303985103780647,0.11584731917421653,0.0,0.19417980252901437,0.0,0.22169753464982217,0.4104951333051206,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.1412151067323481,0.0,0.0,0.0,0.06630292147247738,0.21673596673596673
1944,0.0,0.0,0.09876047390423338,0.07129065795336402,0.0,0.19383336220336048,0.0,0.191033975223844,0.44329242488362247,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14012041598248495,0.0,0.0,0.0,0.06630292147247738,0.12993762993762994
1945,0.0,0.0,0.09967323244308951,0.0,0.0,0.2007621687164386,0.0,0.17784864467067338,0.3935674989420228,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13957307060755336,0.0,0.0,0.0,0.06699357690448235,0.11278586278586279
1946,0.0,0.059568131049888305,0.09967323244308951,0.0,0.0,0.2018014896934003,0.0,0.15638415307248865,0.3977994075327973,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13957307060755336,0.0,0.0,0.0,0.06630292147247738,0.11330561330561331
1947,0.0,0.11913626209977661,0.09985578415086074,0.0,0.0,0.1974709856227265,0.0,0.15699742426100824,0.371349978840457,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13957307060755336,0.0,0.0,0.0,0.06630292147247738,0.11330561330561331
1948,0.0,0.3127326880119136,0.09985578415086074,0.0,0.0,0.18794387666724408,0.0,0.15699742426100824,0.36288616165890814,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.13957307060755336,0.0,0.0,0.0,0.06630292147247738,0.11434511434511435
1949,0.0,0.3127326880119136,0.09839537048869093,0.0,0.0,0.19608522432011086,0.0,0.16588985649454188,0.3967414303851037,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.1384783798576902,0.0,0.0,0.0,0.06630292147247738,0.1288981288981289
1950,0.0,0.32017870439314966,0.09985578415086074,0.0,0.0,0.20994283734626712,0.0,0.2293634245063167,0.4009733389758781,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12319790301441677,0.0,0.0,0.14012041598248495,0.0,0.0,0.0,0.06906554320049726,0.1554054054054054
1951,0.0,0.32017870439314966,0.10460212855291262,0.0,0.0,0.22328078988394248,0.0,0.2296700601005765,0.409437156157427,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072083879423329,0.0,0.0,0.17733990147783252,0.0,0.0,0.0,0.07113750949651218,0.2047817047817048
1952,0.0,0.32017870439314966,0.10003833585863196,0.0,0.0,0.24146890698077256,0.0,0.2312032380718754,0.458104104951333,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22804718217562253,0.0,0.0,0.25725232621784344,0.0,0.0,0.0,0.12362732232889011,0.27286902286902287
1953,0.0,0.32017870439314966,0.10679274904616734,0.0,0.0,0.24233500779490733,0.0,0.2293634245063167,0.46127803639441384,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529488859764089,0.0,0.0,0.2835249042145594,0.0,0.0,0.0,0.11672076800884038,0.29313929313929316
1954,0.0,0.32017870439314966,0.09510943974880885,0.0,0.0,0.22414689069807725,0.0,0.2296700601005765,0.45916208209902665,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20052424639580602,0.0,0.0,0.28790366721401206,0.0,0.0,0.0,0.11326749084881552,0.2796257796257796
1955,0.0,0.3127326880119136,0.07283813140071926,0.0,0.0,0.2069980945782089,0.0,0.22844351772353735,0.45598815065594583,0.0,0.0,0.0,0.060350877192982454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11926605504587157,0.0,0.0,0.24630541871921183,0.0,0.0,0.0,0.06975619863250224,0.27286902286902287
1956,0.0,0.3127326880119136,0.05348765037696928,0.0,0.0,0.20422657197297767,0.0,0.19624678032626028,0.4475243334743969,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11140235910878113,0.0,0.0,0.2134646962233169,0.0,0.0,0.0,0.06768423233648732,0.25623700623700624
1957,0.0,0.3127326880119136,0.05385275379251173,0.0,0.0,0.19608522432011086,0.0,0.15485097510118975,0.4443504020313161,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.15270935960591134,0.0,0.0,0.0,0.06768423233648732,0.1891891891891892
1958,0.0,0.3127326880119136,0.053670202084740506,0.0,0.0,0.18880997748137884,0.0,0.1539310683184104,0.44329242488362247,0.0,0.0,0.0,0.05894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.14066776135741654,0.0,0.0,0.0,0.06768423233648732,0.145010395010395
