Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_A,Demand_MW_B,Demand_MW_C,Demand_MW_D,Demand_MW_E,Demand_MW_F,Demand_MW_G,Demand_MW_H,Demand_MW_I,Demand_MW_J,Demand_MW_K
,,,,,,,6556,1375.0,857.9,1330.9,422.5,607.2,1109.7,765.6,221.3,472.0,4456.2,1668.6
,,,,,,,6557,1382.6,875.2,1365.2,425.2,620.5,1132.0,770.3,223.5,476.0,4475.1,1700.6
,,,,,,,6558,1470.4,943.4,1459.3,439.1,686.3,1204.6,816.7,242.2,505.8,4713.0,1794.5
,,,,,,,6559,1630.9,1064.6,1659.6,467.3,806.1,1346.7,915.9,279.2,570.4,5233.5,1960.9
,,,,,,,6560,1709.6,1142.2,1750.7,495.6,855.6,1439.5,979.8,299.5,626.3,5740.6,2090.5
,,,,,,,6561,1758.5,1194.8,1802.2,518.2,879.8,1483.0,1015.9,313.0,660.5,6140.6,2213.6
,,,,,,,6562,1814.5,1245.6,1848.0,516.3,896.4,1497.4,1039.8,321.4,686.9,6398.6,2304.0
,,,,,,,6563,1886.2,1298.8,1876.2,510.2,894.9,1464.4,1053.6,324.5,702.6,6533.3,2339.3
,,,,,,,6564,1941.5,1361.2,1925.3,514.1,896.7,1450.2,1052.9,319.7,710.9,6647.9,2347.3
,,,,,,,6565,1997.5,1420.5,1985.4,489.1,907.5,1433.9,1060.7,311.6,723.7,6795.4,2423.2
,,,,,,,6566,2046.8,1478.1,2051.2,490.5,917.0,1411.6,1084.1,330.2,743.6,6990.0,2514.8
,,,,,,,6567,2063.3,1518.9,2095.7,486.6,940.7,1412.7,1162.9,352.3,776.9,7172.3,2660.9
,,,,,,,6568,2068.3,1546.5,2144.0,487.9,978.1,1472.4,1236.3,376.1,812.6,7397.5,2809.3
,,,,,,,6569,2021.2,1535.4,2180.4,514.7,985.6,1538.1,1310.7,389.9,836.1,7573.5,2930.4
,,,,,,,6570,2006.7,1522.6,2200.6,516.4,1015.1,1553.8,1347.4,398.2,841.1,7612.6,2967.2
,,,,,,,6571,1971.9,1500.9,2228.6,514.2,1015.3,1595.9,1373.3,398.7,836.2,7394.9,2967.6
,,,,,,,6572,1982.5,1450.5,2232.5,540.9,1050.5,1637.2,1401.2,405.9,844.5,7337.1,2995.1
,,,,,,,6573,1934.5,1382.0,2126.4,531.2,1027.3,1588.1,1362.5,390.5,819.0,7161.3,2892.1
,,,,,,,6574,1848.2,1294.0,1971.1,518.4,950.4,1492.5,1278.2,371.0,778.7,6904.8,2730.5
,,,,,,,6575,1746.3,1185.3,1837.2,464.9,869.0,1409.0,1170.1,343.9,724.2,6549.8,2523.7
,,,,,,,6576,1651.4,1094.8,1705.5,485.9,763.3,1328.7,1058.9,307.6,663.2,6102.6,2329.4
,,,,,,,6577,1574.0,1030.0,1622.6,472.0,731.8,1270.6,982.2,275.8,621.2,5702.9,2138.0
,,,,,,,6578,1509.0,985.1,1564.8,473.4,699.9,1235.4,933.8,263.5,596.6,5428.0,2006.6
,,,,,,,6579,1471.8,954.8,1529.8,469.3,684.8,1211.3,902.1,249.7,580.6,5293.3,1951.1
,,,,,,,6580,1444.4,941.1,1505.9,456.4,676.0,1200.1,889.8,248.6,568.7,5214.9,1941.7
,,,,,,,6581,1461.1,952.6,1523.5,439.1,682.8,1204.4,898.2,248.6,572.4,5223.2,1966.4
,,,,,,,6582,1558.7,1013.2,1597.6,450.5,745.1,1274.3,951.3,272.7,610.6,5501.5,2086.1
,,,,,,,6583,1708.5,1124.7,1802.2,468.9,849.6,1416.4,1059.2,317.1,685.3,6113.8,2308.6
,,,,,,,6584,1776.2,1198.3,1913.2,480.5,902.9,1507.3,1115.8,329.4,753.1,6705.1,2459.6
,,,,,,,6585,1801.0,1217.7,1944.7,433.7,925.6,1534.6,1169.5,349.1,798.4,7201.2,2585.9
,,,,,,,6586,1803.0,1242.4,1934.1,494.4,926.3,1534.9,1236.9,362.6,858.5,7611.7,2701.5
,,,,,,,6587,1819.1,1246.0,1973.6,490.8,944.2,1539.2,1313.4,385.9,914.6,7972.8,2898.5
,,,,,,,6588,1827.9,1227.1,1970.7,487.6,950.3,1548.7,1358.4,400.2,942.0,8249.5,3181.2
,,,,,,,6589,1823.6,1207.2,1956.4,507.5,915.2,1535.1,1462.3,409.0,989.8,8569.7,3333.1
,,,,,,,6590,1793.5,1190.6,1923.7,521.6,912.0,1491.8,1550.3,443.8,1041.7,8832.7,3589.8
,,,,,,,6591,1749.5,1166.3,1883.4,507.3,889.7,1455.5,1581.4,450.1,1076.4,8982.6,3834.1
,,,,,,,6592,1720.6,1149.5,1839.3,521.8,862.8,1441.3,1538.7,453.7,1032.4,9185.2,4028.3
,,,,,,,6593,1717.3,1139.6,1839.4,523.7,875.1,1460.8,1545.3,454.8,1027.7,9194.4,3870.4
,,,,,,,6594,1708.6,1139.6,1840.1,530.0,866.8,1446.3,1516.5,459.8,1039.5,9061.7,3760.5
,,,,,,,6595,1686.9,1152.8,1836.4,538.8,875.8,1455.3,1452.9,444.5,1037.7,8679.3,3737.2
,,,,,,,6596,1712.5,1164.4,1839.9,546.2,900.4,1471.9,1402.3,429.4,998.2,8382.8,3634.7
,,,,,,,6597,1703.7,1125.3,1786.9,538.0,869.4,1414.5,1306.2,409.7,930.1,8009.8,3410.9
,,,,,,,6598,1663.1,1055.8,1693.1,493.3,833.4,1336.7,1188.2,381.1,858.5,7499.5,3148.0
,,,,,,,6599,1564.1,975.8,1572.3,477.9,763.9,1268.1,1065.3,334.8,764.9,6905.5,2769.6
,,,,,,,6600,1460.0,906.1,1464.8,483.2,696.1,1182.8,955.2,296.2,683.5,6310.5,2420.3
,,,,,,,6601,1406.5,864.7,1400.6,459.9,668.8,1128.7,872.3,258.1,604.2,5805.7,2167.3
,,,,,,,6602,1362.0,833.0,1328.5,481.5,634.1,1099.3,816.8,243.8,556.5,5357.7,2015.4
,,,,,,,6603,1336.7,813.6,1312.6,477.0,607.1,1081.3,783.8,234.0,529.7,5044.4,1891.0
,,,,,,,6604,1330.4,810.1,1325.8,480.5,610.2,1080.1,764.7,225.4,505.6,4838.3,1809.9
,,,,,,,6605,1356.2,822.3,1341.2,475.2,634.4,1094.5,771.3,219.2,497.3,4734.6,1796.7
,,,,,,,6606,1417.7,879.8,1448.1,502.7,701.8,1159.3,804.7,239.8,519.3,4882.6,1861.9
,,,,,,,6607,1557.9,990.7,1649.0,528.2,802.1,1301.0,895.5,279.9,577.7,5331.5,2033.4
,,,,,,,6608,1639.2,1070.7,1740.2,520.5,850.1,1380.4,964.4,298.2,630.3,5786.1,2136.0
,,,,,,,6609,1673.2,1098.9,1777.1,519.3,872.6,1379.0,996.2,310.6,655.6,6033.9,2192.6
,,,,,,,6610,1701.6,1117.4,1795.7,538.2,877.8,1378.4,1022.2,310.3,671.0,6165.5,2222.7
,,,,,,,6611,1722.7,1130.2,1810.2,534.0,868.3,1405.4,1038.4,308.9,676.4,6184.4,2252.0
,,,,,,,6612,1734.4,1135.6,1799.7,532.0,852.6,1406.6,1045.4,309.7,673.8,6178.7,2247.2
,,,,,,,6613,1718.9,1131.0,1790.7,530.2,854.6,1394.9,1050.1,309.5,672.8,6149.9,2241.0
,,,,,,,6614,1722.2,1134.8,1789.3,526.3,818.5,1394.5,1043.0,305.2,671.7,6140.1,2229.4
,,,,,,,6615,1700.5,1121.2,1778.7,501.9,836.9,1398.4,1047.1,298.2,664.1,6102.5,2233.0
,,,,,,,6616,1654.1,1116.4,1757.0,494.0,851.1,1425.0,1050.1,303.7,659.9,6099.9,2231.0
,,,,,,,6617,1662.8,1121.7,1790.7,497.1,869.0,1458.4,1065.5,308.3,664.8,6120.0,2266.1
,,,,,,,6618,1690.2,1137.8,1831.5,501.9,893.8,1492.7,1097.2,312.1,671.1,6124.8,2312.1
,,,,,,,6619,1700.9,1145.8,1870.2,510.6,926.5,1518.5,1125.0,326.2,691.1,6007.0,2387.0
,,,,,,,6620,1730.1,1159.2,1881.1,516.4,932.5,1514.1,1122.3,328.1,690.0,5919.0,2391.0
,,,,,,,6621,1709.4,1125.5,1838.2,537.2,923.9,1464.5,1083.7,322.7,667.1,5742.2,2312.2
,,,,,,,6622,1649.6,1064.3,1741.9,505.3,853.8,1377.4,1022.6,303.1,629.2,5530.8,2181.0
,,,,,,,6623,1544.3,984.9,1611.5,518.3,778.3,1298.9,937.0,277.5,576.4,5230.9,1994.5
,,,,,,,6624,1441.7,919.9,1495.6,503.3,689.1,1214.5,858.7,245.9,528.4,4875.0,1806.9
,,,,,,,6625,1385.2,873.3,1414.7,480.7,653.2,1149.2,798.1,225.7,492.7,4549.1,1678.1
,,,,,,,6626,1357.8,840.6,1376.1,448.3,642.8,1112.9,765.6,217.7,472.1,4347.3,1617.6
,,,,,,,6627,1343.3,822.4,1359.0,442.5,635.6,1099.3,746.2,211.2,458.6,4209.1,1576.6
,,,,,,,6628,1332.1,817.5,1346.3,443.3,629.1,1096.4,738.4,207.6,451.6,4148.4,1566.7
,,,,,,,6629,1333.0,828.2,1361.9,447.3,645.5,1107.8,743.7,215.9,456.9,4168.1,1593.6
,,,,,,,6630,1401.9,888.8,1459.2,466.7,715.4,1166.5,793.7,237.7,487.4,4382.3,1699.7
,,,,,,,6631,1535.6,996.7,1640.6,492.1,845.4,1307.0,891.0,274.0,557.2,4901.5,1895.3
,,,,,,,6632,1637.6,1076.9,1755.1,506.5,888.0,1393.3,954.2,296.1,611.7,5411.8,2008.6
,,,,,,,6633,1661.1,1109.3,1774.7,525.7,879.9,1389.7,966.0,299.5,624.0,5784.4,2019.7
,,,,,,,6634,1679.5,1119.6,1787.1,545.5,879.8,1373.8,975.9,297.0,643.5,6011.6,2005.1
,,,,,,,6635,1689.1,1124.2,1794.9,544.6,887.2,1382.7,964.1,298.7,648.4,6099.6,2071.5
,,,,,,,6636,1690.5,1126.0,1788.6,530.7,871.7,1372.9,944.6,295.9,643.2,6123.4,2034.5
,,,,,,,6637,1693.0,1117.4,1768.9,503.7,873.1,1342.7,938.5,295.6,645.7,6077.5,2001.8
,,,,,,,6638,1683.2,1115.9,1767.8,502.5,870.4,1327.6,951.9,297.5,645.2,6057.6,1984.8
,,,,,,,6639,1653.1,1095.4,1741.4,496.8,862.2,1277.9,960.7,293.0,648.8,6011.4,1992.1
,,,,,,,6640,1625.2,1072.2,1722.6,494.4,870.7,1266.9,956.9,297.9,652.9,5960.1,2032.6
,,,,,,,6641,1617.0,1061.5,1722.6,510.2,861.0,1307.1,959.0,304.4,665.5,5931.4,2082.6
,,,,,,,6642,1613.4,1061.6,1735.8,522.6,878.1,1356.3,998.1,314.1,669.5,5877.6,2166.3
,,,,,,,6643,1626.6,1072.9,1767.1,512.8,901.4,1406.0,1039.9,325.8,680.9,5710.9,2263.7
,,,,,,,6644,1670.2,1109.0,1819.5,515.5,918.4,1435.7,1065.2,330.8,678.8,5634.5,2307.1
,,,,,,,6645,1656.4,1089.4,1779.3,518.0,894.9,1393.5,1043.5,318.4,649.4,5445.5,2219.4
,,,,,,,6646,1617.3,1046.6,1705.4,522.7,846.0,1326.8,1008.8,300.7,621.5,5225.6,2110.4
,,,,,,,6647,1533.2,971.6,1609.0,488.3,797.8,1265.2,942.6,276.9,581.3,4952.9,1953.6
,,,,,,,6648,1429.0,905.6,1496.2,478.6,735.0,1197.8,872.3,251.0,536.9,4637.2,1786.1
,,,,,,,6649,1368.9,858.2,1428.9,472.1,696.6,1151.2,812.4,231.0,495.9,4338.6,1659.8
,,,,,,,6650,1326.6,829.4,1392.9,462.2,656.1,1109.4,773.6,224.3,470.7,4123.3,1570.4
,,,,,,,6651,1301.7,811.0,1370.7,459.9,636.7,1095.9,755.2,216.4,454.6,3973.5,1520.3
,,,,,,,6652,1286.7,803.5,1347.3,477.0,631.7,1097.2,740.4,217.9,443.3,3885.8,1503.3
,,,,,,,6653,1294.6,803.9,1368.7,495.5,643.6,1109.9,747.4,216.2,442.7,3859.5,1510.7
,,,,,,,6654,1318.8,828.2,1407.0,506.6,671.7,1145.2,776.3,220.3,456.5,3923.5,1547.2
,,,,,,,6655,1380.9,877.0,1487.3,520.3,717.4,1198.9,827.2,233.0,481.7,4090.0,1620.8
,,,,,,,6656,1423.6,917.4,1556.5,536.6,788.4,1262.5,874.5,253.4,511.9,4295.9,1692.9
,,,,,,,6657,1464.8,949.5,1611.1,543.8,825.3,1281.8,907.2,276.5,546.8,4548.4,1751.2
,,,,,,,6658,1484.3,950.3,1598.7,541.2,834.4,1248.5,897.1,281.4,564.4,4754.6,1750.2
,,,,,,,6659,1489.4,938.2,1566.4,499.4,785.9,1200.6,876.3,278.1,570.3,4891.7,1724.8
,,,,,,,6660,1479.5,919.5,1531.5,489.5,761.5,1151.7,850.3,274.5,566.5,4963.9,1698.6
,,,,,,,6661,1465.3,906.1,1508.1,483.1,741.1,1127.6,833.2,270.4,563.2,4991.0,1675.7
,,,,,,,6662,1452.1,894.1,1482.5,474.9,717.0,1110.0,824.0,265.9,557.4,4988.5,1664.9
,,,,,,,6663,1443.3,887.4,1469.1,467.3,704.1,1106.3,819.7,269.5,556.1,4977.2,1678.4
,,,,,,,6664,1445.3,889.0,1480.7,468.6,710.2,1133.9,837.8,271.1,558.5,4974.0,1726.4
,,,,,,,6665,1461.7,911.2,1524.9,492.6,728.4,1204.7,884.5,277.7,568.0,4993.4,1828.6
,,,,,,,6666,1476.6,952.9,1568.7,507.1,765.3,1285.9,944.2,286.8,587.5,5019.9,1962.9
,,,,,,,6667,1499.7,983.8,1630.4,520.9,822.6,1342.3,997.9,305.0,608.3,5087.4,2085.5
,,,,,,,6668,1581.8,1029.2,1679.7,507.2,867.5,1368.9,1026.1,320.6,628.4,5153.6,2168.4
,,,,,,,6669,1566.1,1010.8,1664.1,499.6,870.6,1341.3,1009.5,314.2,617.4,5083.8,2113.5
,,,,,,,6670,1520.4,970.7,1601.1,483.6,825.4,1291.2,975.3,297.4,599.8,4964.2,2027.6
,,,,,,,6671,1455.5,914.4,1516.9,470.9,762.9,1233.9,918.9,275.5,568.0,4787.1,1906.3
,,,,,,,6672,1365.9,855.7,1422.7,462.4,697.0,1176.7,862.6,244.5,528.6,4557.3,1762.8
,,,,,,,6673,1318.8,813.6,1365.9,461.9,670.4,1132.3,811.9,230.6,495.3,4315.6,1656.1
,,,,,,,6674,1282.7,787.0,1340.3,457.2,648.3,1108.0,777.8,215.8,472.7,4118.7,1574.0
,,,,,,,6675,1259.2,770.4,1312.0,458.4,640.7,1093.6,747.5,215.3,454.4,3982.9,1522.2
,,,,,,,6676,1244.6,759.3,1295.1,486.2,637.5,1083.8,733.8,214.9,444.7,3900.9,1505.5
,,,,,,,6677,1244.2,754.9,1296.3,489.8,640.6,1084.7,739.7,208.1,442.4,3872.0,1514.9
,,,,,,,6678,1254.1,769.1,1328.2,495.4,665.2,1103.2,752.1,214.5,450.4,3917.0,1534.8
,,,,,,,6679,1289.1,804.6,1384.9,496.6,695.8,1142.3,791.2,220.5,469.3,4045.4,1586.7
,,,,,,,6680,1327.2,843.4,1432.0,507.0,736.5,1187.7,834.1,237.0,489.8,4212.8,1631.9
,,,,,,,6681,1382.0,893.1,1511.5,525.2,791.4,1239.2,884.6,266.0,527.5,4486.6,1763.3
,,,,,,,6682,1437.1,934.8,1574.2,510.3,841.0,1290.5,939.1,285.9,559.6,4739.9,1846.3
,,,,,,,6683,1480.2,959.3,1626.4,497.9,863.7,1348.1,982.6,298.3,581.4,4966.4,1928.8
,,,,,,,6684,1487.9,968.1,1635.7,495.0,863.1,1357.2,999.5,295.3,587.9,5099.8,1967.8
,,,,,,,6685,1504.8,954.3,1636.2,495.8,874.5,1337.2,1009.7,295.2,593.7,5191.4,1999.6
,,,,,,,6686,1515.0,951.6,1619.0,493.4,849.2,1349.6,1014.1,299.6,600.9,5244.6,2017.9
,,,,,,,6687,1519.4,974.8,1616.5,490.2,860.9,1341.0,1024.6,289.6,607.6,5271.9,2015.8
,,,,,,,6688,1516.9,992.2,1620.1,491.1,849.7,1363.4,1030.1,289.5,614.0,5317.7,2084.5
,,,,,,,6689,1547.6,1028.6,1647.7,520.4,881.8,1400.2,1044.2,297.6,623.4,5370.1,2152.9
,,,,,,,6690,1583.9,1072.4,1697.9,528.2,913.4,1426.4,1067.9,303.9,642.4,5455.8,2240.0
,,,,,,,6691,1595.3,1099.6,1737.0,500.4,954.4,1432.0,1102.9,316.4,662.4,5559.4,2339.3
,,,,,,,6692,1623.6,1110.4,1759.4,501.7,948.9,1423.1,1110.9,320.0,655.9,5586.5,2352.3
,,,,,,,6693,1594.6,1075.8,1712.7,491.7,905.0,1387.4,1069.5,310.9,639.4,5494.5,2284.6
,,,,,,,6694,1543.5,1016.8,1619.5,478.1,852.8,1311.5,998.9,304.4,609.9,5348.9,2164.8
,,,,,,,6695,1474.3,949.7,1519.2,460.7,792.9,1220.5,927.4,278.3,568.0,5122.0,2018.4
,,,,,,,6696,1407.7,890.4,1430.3,451.2,680.6,1130.5,856.1,248.6,523.0,4830.3,1858.1
,,,,,,,6697,1361.1,847.7,1381.1,444.0,649.0,1086.6,806.8,227.4,490.3,4579.9,1745.2
,,,,,,,6698,1322.7,822.7,1361.2,455.9,619.3,1057.1,773.3,222.2,466.0,4403.6,1679.3
,,,,,,,6699,1301.2,803.4,1328.1,463.1,599.2,1044.3,757.9,213.9,452.4,4300.9,1648.4
,,,,,,,6700,1290.3,792.9,1316.7,465.6,595.8,1041.4,748.4,212.3,445.8,4265.5,1638.5
,,,,,,,6701,1308.6,805.6,1360.7,470.5,617.2,1059.9,763.0,213.6,451.6,4322.6,1682.5
,,,,,,,6702,1385.0,870.1,1443.6,485.3,690.0,1130.8,819.4,231.4,490.8,4605.0,1802.7
,,,,,,,6703,1530.1,979.3,1627.6,484.6,803.0,1272.0,929.1,270.6,568.0,5204.4,2032.8
,,,,,,,6704,1621.8,1067.1,1738.0,487.7,857.9,1373.6,999.1,289.1,635.2,5770.2,2195.4
,,,,,,,6705,1659.4,1096.5,1774.8,491.1,880.1,1401.5,1040.2,295.4,659.1,6170.0,2273.9
,,,,,,,6706,1678.1,1117.7,1802.0,519.2,879.7,1418.7,1061.1,299.8,673.7,6395.5,2274.1
,,,,,,,6707,1701.4,1132.0,1810.6,506.3,875.5,1437.3,1076.0,306.9,688.7,6508.1,2285.4
,,,,,,,6708,1712.5,1135.3,1814.5,496.6,888.0,1441.6,1099.0,305.3,704.5,6667.6,2311.6
,,,,,,,6709,1709.4,1131.2,1800.7,495.7,874.8,1430.8,1103.8,309.0,714.8,6715.1,2380.1
,,,,,,,6710,1722.5,1133.1,1813.9,492.7,875.3,1428.6,1105.7,310.4,720.0,6746.0,2462.0
,,,,,,,6711,1707.0,1130.0,1796.6,487.8,877.9,1429.2,1106.4,307.4,719.7,6807.3,2477.4
,,,,,,,6712,1688.8,1126.5,1774.8,487.7,874.2,1435.0,1110.8,307.5,729.5,6877.6,2589.4
,,,,,,,6713,1695.4,1126.7,1777.2,493.3,875.0,1457.2,1135.8,313.3,732.2,6901.5,2662.8
,,,,,,,6714,1695.2,1138.0,1809.9,499.6,890.9,1475.5,1161.7,329.4,738.8,6871.0,2697.7
,,,,,,,6715,1700.8,1154.8,1848.4,503.4,925.6,1499.5,1186.9,343.7,762.4,6738.3,2787.6
,,,,,,,6716,1740.9,1166.3,1860.1,509.7,935.5,1477.8,1169.0,346.0,759.5,6649.2,2807.5
,,,,,,,6717,1700.2,1125.3,1791.3,500.5,892.7,1430.9,1115.7,331.1,716.4,6292.9,2709.9
,,,,,,,6718,1636.9,1054.3,1702.1,504.1,839.2,1345.0,1044.5,310.4,663.6,5889.1,2537.6
,,,,,,,6719,1555.3,971.0,1575.8,499.4,767.6,1242.5,961.2,283.7,599.6,5458.7,2268.6
,,,,,,,6720,1467.6,902.5,1466.3,487.6,703.9,1161.9,879.8,254.2,547.7,5023.7,2021.9
,,,,,,,6721,1391.9,858.1,1407.2,484.6,655.7,1112.8,819.4,231.4,498.8,4665.1,1849.7
,,,,,,,6722,1360.6,832.6,1371.3,480.5,617.2,1070.0,792.2,216.1,475.4,4422.2,1742.9
,,,,,,,6723,1349.0,816.5,1340.4,475.9,597.5,1047.5,764.3,214.7,456.8,4277.0,1672.4
,,,,,,,6724,1336.1,812.3,1336.4,476.7,594.1,1041.4,752.8,211.3,442.7,4197.0,1643.3
,,,,,,,6725,1354.2,826.4,1367.6,482.5,610.7,1064.1,757.4,215.9,445.6,4186.0,1652.4
,,,,,,,6726,1428.1,893.2,1467.1,496.9,684.3,1137.9,810.2,228.5,475.1,4400.0,1743.9
,,,,,,,6727,1577.8,1011.1,1656.9,524.5,789.5,1271.9,915.1,266.0,544.0,4924.3,1945.3
,,,,,,,6728,1644.4,1077.7,1753.5,537.3,843.9,1338.2,978.0,285.4,606.9,5429.0,2087.2
,,,,,,,6729,1665.7,1082.9,1746.2,519.7,831.6,1321.9,1006.7,285.8,620.5,5756.0,2140.7
,,,,,,,6730,1675.4,1073.9,1736.2,490.5,826.2,1260.1,1007.3,296.7,637.8,5945.1,2211.5
,,,,,,,6731,1671.1,1068.1,1709.7,498.4,809.5,1204.8,1008.4,302.1,648.3,5999.7,2240.2
,,,,,,,6732,1672.3,1066.7,1689.0,511.3,788.3,1178.3,1010.5,299.4,645.7,6034.2,2239.4
,,,,,,,6733,1666.5,1064.4,1671.3,509.6,781.3,1164.7,981.9,297.7,655.9,6019.0,2219.3
,,,,,,,6734,1676.3,1068.2,1673.5,509.7,775.7,1154.8,974.9,292.7,659.8,6013.4,2217.9
,,,,,,,6735,1667.8,1060.3,1663.5,506.8,769.6,1166.1,969.6,290.9,671.2,5977.0,2224.1
,,,,,,,6736,1659.0,1057.0,1653.1,487.2,766.2,1200.6,973.9,292.5,669.4,5974.2,2226.5
,,,,,,,6737,1662.0,1065.5,1674.2,493.3,785.0,1237.7,1000.0,295.3,671.1,5990.0,2257.4
,,,,,,,6738,1660.8,1086.1,1713.7,482.9,808.3,1286.4,1032.9,303.1,666.9,5971.3,2291.7
,,,,,,,6739,1663.0,1111.9,1774.4,494.5,849.7,1361.2,1082.9,320.6,684.2,5866.2,2395.5
,,,,,,,6740,1711.0,1149.2,1823.0,536.8,878.7,1380.3,1102.3,325.3,686.7,5800.8,2402.7
,,,,,,,6741,1676.5,1114.7,1769.1,536.7,842.4,1323.6,1067.5,316.8,653.5,5614.6,2303.5
,,,,,,,6742,1616.3,1044.9,1677.4,520.7,792.4,1247.8,1012.7,298.4,619.5,5358.8,2164.9
,,,,,,,6743,1540.9,961.8,1559.1,476.8,738.3,1165.9,933.7,278.0,586.9,5021.8,1983.7
,,,,,,,6744,1441.0,896.4,1453.3,454.3,665.4,1077.2,861.2,242.0,532.7,4662.0,1801.4
,,,,,,,6745,1384.0,858.9,1397.2,454.8,643.6,1040.6,805.6,223.8,487.2,4363.2,1678.7
,,,,,,,6746,1346.8,832.6,1366.0,447.0,625.3,1017.1,774.5,211.1,463.6,4163.9,1601.9
,,,,,,,6747,1332.4,822.5,1341.9,474.6,607.9,998.9,758.9,207.8,448.4,4032.6,1560.5
,,,,,,,6748,1324.7,819.6,1342.5,478.6,606.7,999.0,748.6,210.4,439.3,3973.2,1548.8
,,,,,,,6749,1342.6,835.8,1372.8,476.8,630.5,1021.1,757.9,211.9,442.2,3984.5,1577.2
,,,,,,,6750,1409.3,903.2,1467.2,500.7,688.3,1085.6,806.6,224.1,462.9,4183.1,1657.6
,,,,,,,6751,1551.6,1025.7,1659.4,496.1,823.2,1220.6,884.3,253.1,526.7,4626.5,1805.1
,,,,,,,6752,1645.9,1096.2,1744.8,510.3,884.6,1293.6,942.7,274.8,582.1,5074.3,1948.9
,,,,,,,6753,1667.0,1109.6,1760.1,506.4,887.9,1320.4,943.1,287.7,608.0,5440.5,2064.8
,,,,,,,6754,1672.6,1089.9,1735.9,499.7,877.2,1307.6,946.7,297.0,631.2,5667.0,2158.8
,,,,,,,6755,1677.8,1070.6,1697.5,499.8,863.5,1251.7,1004.8,307.9,653.0,5744.5,2224.8
,,,,,,,6756,1661.3,1068.0,1677.3,490.5,854.3,1212.0,1017.0,309.0,662.5,5821.8,2247.0
,,,,,,,6757,1649.4,1059.8,1665.7,489.0,833.2,1200.7,986.9,307.0,662.7,5849.6,2241.2
,,,,,,,6758,1653.8,1056.4,1670.8,485.3,820.2,1201.1,984.6,307.6,659.5,5848.9,2230.4
,,,,,,,6759,1645.2,1053.3,1654.0,480.5,817.4,1192.7,989.8,306.8,655.3,5830.0,2223.4
,,,,,,,6760,1624.9,1051.1,1620.6,478.0,808.5,1219.1,989.0,307.9,652.2,5823.8,2224.7
,,,,,,,6761,1626.7,1063.1,1643.3,482.5,834.9,1249.8,1021.4,315.0,656.7,5842.4,2253.1
,,,,,,,6762,1619.6,1084.6,1676.6,493.0,845.2,1311.4,1057.9,318.5,657.9,5850.1,2303.4
,,,,,,,6763,1627.6,1114.8,1768.2,516.7,874.7,1388.2,1108.8,323.9,673.3,5765.7,2398.2
,,,,,,,6764,1678.2,1155.8,1824.2,549.6,908.0,1405.4,1119.1,332.8,678.2,5707.4,2396.8
,,,,,,,6765,1658.0,1119.6,1769.4,540.9,882.1,1357.3,1089.0,322.5,660.2,5549.5,2307.4
,,,,,,,6766,1602.6,1055.2,1691.5,515.0,830.7,1278.8,1030.5,304.2,626.2,5319.6,2168.3
,,,,,,,6767,1515.2,974.3,1571.3,497.5,764.0,1183.0,949.5,271.7,572.0,4975.1,1971.1
,,,,,,,6768,1420.7,906.1,1456.7,478.3,686.2,1105.4,865.5,245.1,524.3,4604.4,1780.5
,,,,,,,6769,1349.1,866.1,1407.6,487.1,647.1,1054.2,811.7,222.6,481.0,4302.6,1659.0
,,,,,,,6770,1314.6,839.7,1373.5,485.0,620.3,1009.3,782.1,209.7,456.8,4088.6,1584.6
,,,,,,,6771,1297.8,830.0,1344.5,484.1,613.4,1014.5,765.2,204.8,442.8,3963.7,1540.5
,,,,,,,6772,1300.6,827.8,1336.2,484.4,613.3,1015.9,758.5,204.6,435.6,3914.5,1529.9
,,,,,,,6773,1331.7,845.3,1366.8,489.2,625.9,1040.2,766.2,208.5,435.0,3940.1,1562.6
,,,,,,,6774,1413.0,915.6,1470.0,482.7,694.3,1112.7,818.2,226.9,468.2,4164.7,1672.8
,,,,,,,6775,1565.5,1037.6,1673.2,507.5,820.7,1257.4,922.0,265.2,541.9,4718.8,1882.4
,,,,,,,6776,1641.7,1099.2,1776.8,534.5,856.1,1318.5,981.1,285.7,599.4,5220.7,2000.2
,,,,,,,6777,1659.1,1101.0,1770.0,539.1,867.4,1313.2,998.7,285.2,618.2,5525.7,2012.7
,,,,,,,6778,1664.4,1082.7,1742.2,534.7,826.2,1260.0,974.8,288.4,633.8,5696.0,1989.6
,,,,,,,6779,1678.2,1066.8,1711.1,492.6,824.5,1218.9,933.1,288.6,640.2,5747.1,1944.5
,,,,,,,6780,1670.4,1057.9,1684.3,484.5,804.6,1191.4,955.9,284.1,649.4,5789.6,1934.4
,,,,,,,6781,1663.1,1050.6,1672.4,478.1,775.4,1170.9,915.5,279.3,656.5,5816.4,1955.4
,,,,,,,6782,1668.9,1056.9,1664.7,475.7,778.9,1170.3,918.4,273.1,653.0,5826.3,1969.9
,,,,,,,6783,1662.2,1049.4,1655.1,475.5,781.4,1180.9,929.4,275.4,658.7,5865.5,2042.3
,,,,,,,6784,1655.9,1048.6,1643.3,476.5,773.3,1215.6,952.2,279.6,669.5,5937.6,2106.4
,,,,,,,6785,1648.3,1058.6,1662.3,476.1,769.9,1276.7,996.8,286.3,681.8,5995.1,2171.5
