BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t66,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,1101.955880388615,-34.941810565808055,-12796.0,6535.897690954423,0.0,-0.0,0.0,0.0,0.0,0.0,-2864.274046186572,-17.623644767851214,-3654.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1762.318165797957,-17.31816579795684,-1745.0
t67,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,1127.159370709922,-35.14530088711446,-12821.0,6571.304671597036,0.0,-0.0,0.0,0.0,0.0,0.0,-2892.507309858821,-17.797361738215574,-3661.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1765.3479391488988,-17.34793914889888,-1748.0
t68,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,909.3512002270172,-33.337130404208345,-12605.0,6261.688330631225,0.0,-0.0,0.0,0.0,0.0,0.0,-2645.4113303168097,-16.27700031441591,-3600.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1736.0601300897924,-17.060130089792438,-1719.0
t69,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,495.90353820227875,-29.88946837946912,-12195.0,5671.793006581747,0.0,-0.0,0.0,0.0,0.0,0.0,-2175.407899074486,-13.38510750726154,-3483.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1679.5043608722076,-16.504360872207577,-1663.0
t70,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-229.13915685794817,-23.846773319243617,-11476.0,4636.7076164612945,0.0,-0.0,0.0,0.0,0.0,0.0,-1351.3926078834859,-8.315008577809547,-3277.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1580.531764741434,-15.531764741434069,-1565.0
t71,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1198.2159420800426,-15.769988097147984,-10515.0,3254.5540460171055,0.0,-0.0,0.0,0.0,0.0,0.0,-250.01571967025515,-1.5383263468499269,-3003.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1448.231661750298,-14.231661750298054,-1434.0
t72,11019.18069992837,0.0,-0.0,0.0,0.0,0.0,0.0,-1332.0903499641863,-13.090349964186286,-9674.0,2763.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2763.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1332.0903499641863,-13.090349964186286,-1319.0
t73,10422.751579083155,0.0,-0.0,0.0,0.0,0.0,0.0,-1259.3757895415774,-12.37578954157718,-9151.0,2614.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2614.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1259.3757895415774,-12.37578954157718,-1247.0
t74,10098.615273263395,0.0,-0.0,0.0,0.0,0.0,0.0,-1210.536099113522,-12.079174149871907,-8876.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-11.472485766436808,-0.0705892699132957,-2535.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1222.0085848799586,-12.00858487995861,-1210.0
t75,9899.72736748019,0.0,-0.0,0.0,0.0,0.0,0.0,-1151.5921462219208,-12.135221258270628,-8736.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-51.22787410207183,-0.31520093427830864,-2495.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1202.8200203239926,-11.820020323992319,-1191.0
t76,9921.718142948574,0.0,-0.0,0.0,0.0,0.0,0.0,-1157.587533956112,-12.130608992462157,-8752.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-47.252335268508325,-0.2907397678418074,-2499.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1204.8398692246205,-11.83986922462035,-1193.0
t77,10240.334752169967,0.0,-0.0,0.0,0.0,0.0,0.0,-1238.167376084983,-12.167376084982857,-8990.0,2568.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2568.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1238.167376084983,-12.167376084982857,-1226.0
t78,11086.339491133396,0.0,-0.0,0.0,0.0,0.0,0.0,-1340.1697455666983,-13.169745566698406,-9733.0,2780.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2780.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1340.1697455666983,-13.169745566698406,-1327.0
t79,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-624.4429039867662,-20.543026190425827,-11084.0,4073.10012220366,0.0,-0.0,0.0,0.0,0.0,0.0,-901.5529404377111,-5.54718176594859,-3166.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1525.9958444244771,-14.995844424477237,-1511.0
t80,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,117.73751495809259,-26.72344513528488,-11820.0,5131.460960093377,0.0,-0.0,0.0,0.0,0.0,0.0,-1744.7258044139712,-10.735155679406105,-3376.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1626.9882894558787,-15.988289455878775,-1611.0
t81,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,131.8729041552311,-26.858834332424525,-11834.0,5152.731738487655,0.0,-0.0,0.0,0.0,0.0,0.0,-1761.890966962052,-10.8407715256037,-3380.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1630.018062806821,-16.018062806820826,-1614.0
t82,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,100.59979107345885,-26.585721250651318,-11803.0,5107.185512324109,0.0,-0.0,0.0,0.0,0.0,0.0,-1725.5682316287096,-10.617280695400572,-3371.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1624.9684405552507,-15.968440555250744,-1609.0
t83,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,74.37387139449348,-26.35980157168728,-11777.0,5068.73367296618,0.0,-0.0,0.0,0.0,0.0,0.0,-1695.3026141484884,-10.431058817692596,-3363.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1620.9287427539948,-15.928742753994685,-1605.0
t84,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-42.58786111044577,-25.39806906674627,-11661.0,4902.810207956301,0.0,-0.0,0.0,0.0,0.0,0.0,-1563.192014888839,-9.618193067461812,-3330.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1605.7798759992847,-15.779875999284457,-1590.0
t85,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-210.99524196202714,-23.99068821516506,-11494.0,4662.995446253138,0.0,-0.0,0.0,0.0,0.0,0.0,-1371.5563716800348,-8.439074573102962,-3283.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1582.551613642062,-15.5516136420621,-1567.0
t86,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-310.81925058233463,-23.1666795948576,-11395.0,4521.347429012523,0.0,-0.0,0.0,0.0,0.0,0.0,-1258.6033452056454,-7.744083806877701,-3255.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1569.4225957879798,-15.422595787979901,-1554.0
t87,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-400.5813490897632,-22.40458108742901,-11306.0,4391.823231997667,0.0,-0.0,0.0,0.0,0.0,0.0,-1155.7122288441346,-7.11100315353131,-3229.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1556.2935779338977,-15.2935779338977,-1541.0
t88,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-282.5971872271638,-23.388742950027666,-11423.0,4559.791555722863,0.0,-0.0,0.0,0.0,0.0,0.0,-1289.855181911758,-7.936373811105721,-3262.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1572.4523691389218,-15.452369138921945,-1557.0
t89,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,522.1132195348728,-30.099149712063404,-12221.0,5709.212369246937,0.0,-0.0,0.0,0.0,0.0,0.0,-2204.6473537580223,-13.565015488913781,-3491.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1682.5341342231497,-16.53413422314962,-1666.0
t90,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,1177.5825896989033,-35.56851987609699,-12871.0,6644.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3676.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1772.4174103010969,-17.41741030109699,-1755.0
t91,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,1077.7423427322285,-34.72827290941981,-12772.0,6500.470615641648,0.0,-0.0,0.0,0.0,0.0,0.0,-2836.0208107289295,-17.449804912719028,-3647.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1758.2784679967008,-17.278467996700776,-1741.0
t92,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,777.2478875136484,-32.233817690839786,-12474.0,6072.481705204488,0.0,-0.0,0.0,0.0,0.0,0.0,-2495.1293774977885,-15.352327706699626,-3562.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1717.8814899841402,-16.88148998414016,-1701.0
t93,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,296.2230442689238,-28.208974446114706,-11997.0,5385.432018715038,0.0,-0.0,0.0,0.0,0.0,0.0,-1947.449520532339,-11.982498182699558,-3426.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1651.2264762634152,-16.226476263415147,-1635.0
t94,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-500.40535771006864,-21.58057246712156,-11207.0,4250.175214757052,0.0,-0.0,0.0,0.0,0.0,0.0,-1042.7592023697468,-6.41601238730606,-3201.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1543.1645600798156,-15.1645600798155,-1528.0
t95,11619.609820773592,0.0,-0.0,0.0,0.0,0.0,0.0,-1404.8049103867954,-13.804910386795394,-10201.0,2914.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2914.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1404.8049103867954,-13.804910386795394,-1391.0
t96,10559.089010393829,0.0,-0.0,0.0,0.0,0.0,0.0,-1276.5445051969155,-12.54450519691544,-9270.0,2648.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2648.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1276.5445051969155,-12.54450519691544,-1264.0
t97,9813.756647289249,0.0,-0.0,0.0,0.0,0.0,0.0,-1125.6067861264496,-12.149861162799617,-8676.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-68.12391414471661,-0.4191608916334385,-2478.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1193.7307002711661,-11.730700271166178,-1182.0
t98,9363.035976535733,0.0,-0.0,0.0,0.0,0.0,0.0,-992.7464507496911,-12.289525786041375,-8358.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-158.5674226082864,-0.9756524280638436,-2387.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1151.3138733579776,-11.313873357977531,-1140.0
t99,9134.142058649328,0.0,-0.0,0.0,0.0,0.0,0.0,-923.7994918064887,-12.342566842838783,-8198.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-204.28611919426646,-1.2569558420836071,-2341.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1128.085611000755,-11.085611000755177,-1117.0
t100,9093.18035661319,0.0,-0.0,0.0,0.0,0.0,0.0,-912.8186407884198,-12.361715824769743,-8167.999999999999,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-212.23719686139344,-1.3058781749566097,-2333.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1125.0558376498132,-11.055837649813133,-1114.0
t101,9391.002290837678,0.0,-0.0,0.0,0.0,0.0,0.0,-1000.7296079006642,-12.272682937014658,-8378.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-152.60411435794137,-0.938960678409093,-2393.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1153.3337222586056,-11.333722258605563,-1142.0
t102,10325.533241176245,0.0,-0.0,0.0,0.0,0.0,0.0,-1248.266620588123,-12.26662058812301,-9065.0,2589.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2589.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1248.266620588123,-12.26662058812301,-1236.0
t103,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1343.4322146328943,-14.553715544297402,-10371.0,3047.121500911403,0.0,-0.0,0.0,0.0,0.0,0.0,-84.6009581111233,-0.5205428002796556,-2962.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1428.0331727440177,-14.033172744017747,-1414.0
t104,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-572.0073029752087,-20.978627201984143,-11136.0,4147.971324226776,0.0,-0.0,0.0,0.0,0.0,0.0,-961.0580126014667,-5.913311625308797,-3181.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1533.0653155766754,-15.065315576675346,-1518.0
t105,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-490.3109709044517,-21.67495927273991,-11217.0,4265.363988368288,0.0,-0.0,0.0,0.0,0.0,0.0,-1054.8734380759918,-6.4905502922963745,-3204.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1545.1844089804435,-15.184408980443532,-1530.0
t106,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-439.9039902618398,-22.081939915352706,-11267.0,4336.177949653513,0.0,-0.0,0.0,0.0,0.0,0.0,-1111.339965420488,-6.837984233025081,-3218.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1551.2439556823276,-15.243955682327623,-1536.0
t107,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-491.3171619157408,-21.668768261452012,-11216.0,4263.351606345712,0.0,-0.0,0.0,0.0,0.0,0.0,-1053.8672470647027,-6.484359281008481,-3203.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1545.1844089804435,-15.184408980443532,-1530.0
t108,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-649.6463943080731,-20.339535869119423,-11059.0,4037.6931415610456,0.0,-0.0,0.0,0.0,0.0,0.0,-873.3196767654622,-5.3734647955842325,-3159.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1522.9660710735354,-14.966071073535193,-1508.0
t109,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-786.7969004242499,-19.1890297529417,-10923.0,3840.3921293286926,0.0,-0.0,0.0,0.0,0.0,0.0,-716.9806060933192,-4.411523235372797,-3119.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1503.7775065175692,-14.777506517568902,-1489.0
t110,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-841.2448834583852,-18.741046718807596,-10869.0,3763.4961632604227,0.0,-0.0,0.0,0.0,0.0,0.0,-655.4631519069856,-4.033011353436802,-3104.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1496.7080353653707,-14.708035365370792,-1482.0
t111,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-927.9721705855808,-18.013759591612402,-10783.0,3640.0415890060317,0.0,-0.0,0.0,0.0,0.0,0.0,-556.6167713760217,-3.4248176300097946,-3080.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1484.5889419616026,-14.588941961602607,-1470.0
t112,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-857.3926546781009,-18.593275499092176,-10853.0,3740.2006208209914,0.0,-0.0,0.0,0.0,0.0,0.0,-636.285607336328,-3.9150134846634286,-3100.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1493.6782620144288,-14.678262014428748,-1479.0
t113,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-162.5844049956211,-24.40152518157183,-11542.0,4731.81712018595,0.0,-0.0,0.0,0.0,0.0,0.0,-1427.0366797986392,-8.780440387311623,-3296.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1589.6210847942602,-15.621084794260208,-1574.0
t114,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,598.7461198564495,-30.732050033640235,-12297.0,5817.47816989009,0.0,-0.0,0.0,0.0,0.0,0.0,-2291.379498582739,-14.09867130735046,-3512.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1692.6333787262897,-16.633378726289777,-1676.0
t115,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,553.3863326166453,-30.372262793836605,-12252.0,5753.7585954104825,0.0,-0.0,0.0,0.0,0.0,0.0,-2240.970089091365,-13.788506319116907,-3499.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1687.5837564747196,-16.5837564747197,-1671.0
t116,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,273.03193597019384,-28.017866147384076,-11974.0,5353.049802117578,0.0,-0.0,0.0,0.0,0.0,0.0,-1921.2286388826667,-11.821163234910978,-3420.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1648.1967029124728,-16.196702912473096,-1632.0
t117,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-177.72598520404915,-24.259944973144293,-11527.0,4709.5339597690945,0.0,-0.0,0.0,0.0,0.0,0.0,-1408.865326239269,-8.668633529826133,-3292.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1586.591311443318,-15.591311443318162,-1571.0
t118,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-922.9249771827715,-18.06095299442158,-10788.0,3647.13597581165,0.0,-0.0,0.0,0.0,0.0,0.0,-562.6738892291451,-3.4620865825049574,-3081.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1485.5988664119166,-14.598866411916624,-1471.0
t119,11156.49828233842,0.0,-0.0,0.0,0.0,0.0,0.0,-1348.2491411692106,-13.249141169210532,-9795.0,2797.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2797.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1348.2491411692106,-13.249141169210532,-1335.0
t120,10179.175960964942,0.0,-0.0,0.0,0.0,0.0,0.0,-1230.0879804824708,-12.087980482470732,-8937.0,2553.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2553.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1230.0879804824708,-12.087980482470732,-1218.0
t121,9386.994672520268,0.0,-0.0,0.0,0.0,0.0,0.0,-998.7257987419596,-12.268873778309764,-8376.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-153.5979990663321,-0.9450759700182176,-2392.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1152.3237978082916,-11.323797808291548,-1141.0
t122,8954.244928334507,0.0,-0.0,0.0,0.0,0.0,0.0,-870.8509266490789,-12.394001685429036,-8071.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-240.065968696338,-1.477106340012119,-2305.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1110.9168953454168,-10.916895345416917,-1100.0
t123,8732.37847766614,0.0,-0.0,0.0,0.0,0.0,0.0,-804.9177013148948,-12.460776351245356,-7915.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-284.7907805739277,-1.7522944624227603,-2260.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1089.7084818888225,-10.708481888822595,-1079.0
t124,8677.413769578403,0.0,-0.0,0.0,0.0,0.0,0.0,-788.9353472710256,-12.478422307375656,-7876.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-295.723512366227,-1.8195626701231369,-2249.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1084.6588596372526,-10.658859637252517,-1074.0
t125,8950.257158917728,0.0,-0.0,0.0,0.0,0.0,0.0,-869.8570419406877,-12.400116977038163,-8068.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-241.05985340472918,-1.4832216316212463,-2304.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1110.9168953454168,-10.916895345416917,-1100.0
t126,9919.718142948574,0.0,-0.0,0.0,0.0,0.0,0.0,-1157.587533956112,-12.130608992462157,-8750.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-47.252335268508325,-0.2907397678418074,-2499.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1204.8398692246205,-11.83986922462035,-1193.0
t127,11427.153296059147,0.0,-0.0,0.0,0.0,0.0,0.0,-1381.5766480295733,-13.57664802957304,-10032.0,2865.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2865.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1381.5766480295733,-13.57664802957304,-1368.0
t128,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-910.8182083545763,-18.167721822615718,-10800.0,3665.3495134680397,0.0,-0.0,0.0,0.0,0.0,0.0,-576.8005069579683,-3.549006510071062,-3085.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1487.6187153125447,-14.618715312544655,-1473.0
t129,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-820.0823955285987,-18.903534648592714,-10890.0,3792.8211391199943,0.0,-0.0,0.0,0.0,0.0,0.0,-678.6454887374001,-4.175650382593891,-3110.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1498.7278842659987,-14.727884265998824,-1484.0
t130,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-808.9818177116925,-19.004112465498956,-10901.0,3809.0222947538064,0.0,-0.0,0.0,0.0,0.0,0.0,-691.7659154549343,-4.256379298872101,-3113.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1500.7477331666269,-14.747733166626853,-1486.0
t131,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-857.3926546781009,-18.593275499092176,-10853.0,3740.2006208209914,0.0,-0.0,0.0,0.0,0.0,0.0,-636.285607336328,-3.9150134846634286,-3100.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1493.6782620144288,-14.678262014428748,-1479.0
t132,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1019.730412769215,-17.25551740797778,-10692.0,3508.525104638763,0.0,-0.0,0.0,0.0,0.0,0.0,-452.73943578861946,-2.7856688501433586,-3053.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1472.4698485578344,-14.469848557834423,-1458.0
t133,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1198.2159420800426,-15.769988097147984,-10515.0,3254.5540460171055,0.0,-0.0,0.0,0.0,0.0,0.0,-250.01571967025515,-1.5383263468499269,-3003.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1448.231661750298,-14.231661750298054,-1434.0
t134,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1290.9966136213368,-14.989316555855716,-10423.0,3120.992702934519,0.0,-0.0,0.0,0.0,0.0,0.0,-144.1060302748788,-0.886672659639862,-2976.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1435.1026438962158,-14.102643896215854,-1421.0
t135,11706.808309779872,0.0,-0.0,0.0,0.0,0.0,0.0,-1414.9041548899356,-13.904154889935548,-10278.0,2935.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2935.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1414.9041548899356,-13.904154889935548,-1401.0
t136,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1387.8020492077806,-14.183880969411916,-10327.0,2984.381831761632,0.0,-0.0,0.0,0.0,0.0,0.0,-34.17157683435317,-0.210254927278263,-2950.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1421.9736260421337,-13.973626042133654,-1408.0
t137,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-779.7373249988655,-19.248605178326642,-10930.0,3850.511280179461,0.0,-0.0,0.0,0.0,0.0,0.0,-725.0501059690173,-4.461174210443727,-3121.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1504.7874309678828,-14.787430967882916,-1490.0
t138,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-197.88228212254478,-24.10364805464708,-11507.0,4681.221365932102,0.0,-0.0,0.0,0.0,0.0,0.0,-1386.6891804201452,-8.53218551195695,-3286.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1584.5714625426901,-15.57146254269013,-1569.0
t139,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-384.4335778700476,-22.552352307144428,-11322.0,4416.118774437096,0.0,-0.0,0.0,0.0,0.0,0.0,-1174.889773414792,-7.229001022304682,-3234.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1559.3233512848396,-15.323351284839747,-1544.0
t140,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-713.1825731365367,-19.80335704065487,-10996.0,3945.620783904119,0.0,-0.0,0.0,0.0,0.0,0.0,-800.6941778841725,-4.926606019945816,-3140.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1513.8767510207092,-14.876751020709055,-1499.0
t141,11728.985930177192,0.0,-0.0,0.0,0.0,0.0,0.0,-1151.8337254825838,-16.15220469460922,-10561.0,3320.318479212025,0.0,-0.0,0.0,0.0,0.0,0.0,-302.4574829695982,-1.8609962424270756,-3016.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1454.291208452182,-14.291208452182145,-1440.0
t142,11384.054051556006,0.0,-0.0,0.0,0.0,0.0,0.0,-1376.527025778003,-13.527025778002962,-9994.0,2855.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2855.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1376.527025778003,-13.527025778002962,-1363.0
t143,10505.950068089434,0.0,-0.0,0.0,0.0,0.0,0.0,-1269.4750340447172,-12.47503404471733,-9224.0,2635.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2635.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1269.4750340447172,-12.47503404471733,-1257.0
t144,9467.97762329443,0.0,-0.0,0.0,0.0,0.0,0.0,-1023.7172741290394,-12.260349165389897,-8432.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-137.69584373207812,-0.8472313042722124,-2408.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1161.4131178611176,-11.413117861117685,-1150.0
t145,8597.438437121651,0.0,-0.0,0.0,0.0,0.0,0.0,-765.9476810426503,-12.490756079000414,-7819.0,2546.5430750363503,0.0,-0.0,0.0,0.0,0.0,0.0,-310.6317829920903,-1.9112920442600174,-2234.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1076.5794640347406,-10.579464034740397,-1066.0
