BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t4740,27962.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27962.4
t4741,28677.865144347827,0.0,-0.36514434782605043,0.0,0.0,0.0,0.0,0.0,0.0,-28677.5
t4742,28999.499999999996,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29104.5
t4743,29165.899999999998,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29270.899999999998
t4744,29143.8,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29248.800000000003
t4745,29248.665936348185,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29319.7
t4746,29381.099999999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29381.1
t4747,28962.599999999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28962.6
t4748,28273.099999999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28273.1
t4749,27078.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27078.4
t4750,25730.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25730.4
t4751,23948.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23948.3
t4752,22288.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22288.7
t4753,20872.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20872.3
t4754,19830.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19830.3
t4755,19169.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19169.1
t4756,18773.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18773.8
t4757,18746.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18746.7
t4758,19325.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19325.2
t4759,20637.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20637.5
t4760,22202.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22202.3
t4761,23216.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23216.7
t4762,23958.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23958.6
t4763,24609.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24609.2
t4764,25147.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25147.0
t4765,25540.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25540.8
t4766,25980.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25980.5
t4767,26457.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26457.5
t4768,26804.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26804.6
t4769,26963.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26963.0
t4770,26767.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26767.2
t4771,25994.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25994.699999999997
t4772,25156.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25156.699999999997
t4773,24476.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24476.600000000002
t4774,23831.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23831.5
t4775,22419.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22419.4
t4776,20835.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20835.1
t4777,19500.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19500.7
t4778,18576.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18576.3
t4779,17986.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17986.3
t4780,17661.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17661.4
t4781,17752.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17752.4
t4782,18333.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18333.4
t4783,19653.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19653.399999999998
t4784,21384.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21384.3
t4785,22958.932568697233,0.0,-36.832568697232496,0.0,0.0,0.0,0.0,0.0,0.0,-22922.1
t4786,24364.100000000002,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-24259.100000000002
t4787,25405.4,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-25300.4
t4788,26406.4,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-26301.4
t4789,27461.3,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-27356.3
t4790,28156.599999999995,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28261.6
t4791,28655.499999999996,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28760.5
t4792,29039.399999999998,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29144.399999999998
t4793,29176.265936348183,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29247.3
t4794,29321.599999999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29321.6
t4795,29047.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29047.3
t4796,28494.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28494.100000000002
t4797,28005.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28005.9
t4798,27492.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27492.2
t4799,26185.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26185.4
t4800,24646.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24646.1
t4801,23224.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23224.9
t4802,22078.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22078.2
t4803,21277.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21277.5
t4804,20686.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20686.1
t4805,20334.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20334.2
t4806,20234.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20234.4
t4807,20671.332568697235,0.0,-36.832568697232496,0.0,0.0,0.0,0.0,0.0,0.0,-20634.5
t4808,22077.4,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-21972.4
t4809,23827.4,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-23722.4
t4810,25608.9,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-25503.9
t4811,27222.3,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-27117.3
t4812,28277.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28277.2
t4813,29054.565144347824,0.0,-0.36514434782605043,0.0,0.0,0.0,0.0,0.0,0.0,-29054.199999999997
t4814,29577.282608695656,0.0,-0.18260869565218082,0.0,0.0,0.0,0.0,0.0,0.0,-29577.100000000002
t4815,29578.738830226775,105.0,-0.0,0.0,0.0,0.0,208.6611697732278,0.0,0.0,-29892.4
t4816,29578.738830226775,105.0,-0.0,0.0,0.0,0.0,446.6611697732278,0.0,0.0,-30130.4
t4817,29578.738830226775,105.0,-0.0,0.0,0.0,0.0,713.1611697732278,0.0,0.0,-30396.9
t4818,29578.738830226775,71.03406365181155,-0.0,0.0,0.0,0.0,746.5271061214135,0.0,0.0,-30396.3
t4819,29901.619837590606,0.0,-0.0,0.0,0.0,0.0,254.28016240939905,0.0,0.0,-30155.9
t4820,29446.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29446.4
t4821,28745.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28745.2
t4822,28207.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28207.6
t4823,26901.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26901.9
t4824,25380.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25380.0
t4825,23986.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23986.0
t4826,22819.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22819.100000000002
t4827,21905.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21905.5
t4828,21244.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21244.0
t4829,20825.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20825.7
t4830,20551.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20551.5
t4831,20749.900000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20749.9
t4832,21963.532568697232,0.0,-36.832568697232496,0.0,0.0,0.0,0.0,0.0,0.0,-21926.7
t4833,23538.5,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-23433.5
t4834,25129.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-25024.0
t4835,26569.1,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-26464.1
t4836,27570.199999999993,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-27465.2
t4837,28320.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28320.0
t4838,29027.665144347826,0.0,-0.36514434782605043,0.0,0.0,0.0,0.0,0.0,0.0,-29027.3
t4839,29500.325108924335,47.67489107566507,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29548.0
t4840,29864.684095510347,34.11590448965616,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29898.800000000003
t4841,29901.619837590606,105.0,-0.0,0.0,0.0,0.0,165.28016240939905,0.0,0.0,-30171.9
t4842,29901.619837590606,105.0,-0.0,0.0,0.0,0.0,332.78016240939905,0.0,0.0,-30339.4
t4843,29901.619837590606,94.08016240939833,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29995.7
t4844,29229.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29229.4
t4845,28538.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28538.2
t4846,27734.90000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27734.9
t4847,26099.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26099.399999999998
t4848,24222.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24222.899999999998
t4849,22600.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22600.4
t4850,21521.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21521.5
t4851,20770.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20770.8
t4852,20279.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20279.0
t4853,20134.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20134.2
t4854,20537.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20537.7
t4855,21492.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21492.3
t4856,22973.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22973.6
t4857,23772.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23772.6
t4858,24582.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24582.7
t4859,25369.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25369.899999999998
t4860,26143.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26143.9
t4861,26725.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26725.3
t4862,27177.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27177.9
t4863,27397.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27397.5
t4864,27290.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27290.3
t4865,27051.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27051.3
t4866,26857.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26857.0
t4867,25754.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25754.8
t4868,24746.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24746.7
t4869,24221.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24221.7
t4870,23529.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23529.6
t4871,22138.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22138.7
t4872,20670.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20670.5
t4873,19464.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19464.8
t4874,18667.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18667.5
t4875,18100.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18100.7
t4876,17736.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17736.9
t4877,17623.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17623.5
t4878,18078.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18078.2
t4879,19007.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19007.2
t4880,20072.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20072.9
t4881,20905.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20905.4
t4882,21412.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21412.0
t4883,21707.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21707.7
t4884,22021.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22021.1
t4885,22189.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22189.0
t4886,22420.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22420.4
t4887,22623.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22623.3
t4888,22730.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22730.0
t4889,22856.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22856.5
t4890,22818.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22818.8
t4891,22457.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22457.0
t4892,22009.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22009.8
t4893,21614.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21614.3
t4894,20998.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20998.3
t4895,19724.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19724.4
t4896,18308.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18308.6
t4897,17144.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17144.3
t4898,16348.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16348.099999999999
t4899,15800.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15800.4
t4900,15519.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15519.1
t4901,15568.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15568.1
t4902,16143.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16143.8
t4903,17300.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17300.4
t4904,18878.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18878.5
t4905,20052.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20052.7
t4906,20831.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20831.2
t4907,21531.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21531.2
t4908,22122.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22122.899999999998
t4909,22655.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22655.0
t4910,23154.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23154.5
t4911,23618.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23618.0
t4912,23976.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23976.7
t4913,24363.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24363.3
t4914,24489.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24489.5
t4915,24115.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24115.2
t4916,23314.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23314.8
t4917,22687.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22687.3
t4918,22083.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22083.2
t4919,20663.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20663.0
t4920,19081.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19081.4
t4921,17763.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17763.9
t4922,16889.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16889.5
t4923,16210.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16210.5
t4924,15794.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15794.2
t4925,15765.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15765.6
t4926,16323.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16323.6
t4927,17504.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17504.6
t4928,18932.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18932.2
t4929,20107.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20107.100000000002
t4930,20993.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20993.4
t4931,21773.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21773.7
t4932,22464.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22464.4
t4933,23100.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23100.2
t4934,23780.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23780.3
t4935,24237.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24237.1
t4936,24621.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24621.3
t4937,24984.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24984.6
t4938,25020.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25020.8
t4939,24607.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24607.7
t4940,23812.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23812.3
t4941,23126.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23126.0
t4942,22529.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22529.6
t4943,21155.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21155.9
t4944,19569.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19569.2
t4945,18209.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18209.6
t4946,17230.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17230.4
t4947,16567.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16567.9
t4948,16122.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16122.4
t4949,16076.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16076.3
t4950,16591.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16591.7
t4951,17659.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17659.6
t4952,19285.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19285.6
t4953,20617.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20617.5
t4954,21741.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21741.4
t4955,22750.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22750.9
t4956,23651.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23651.9
t4957,24320.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24320.9
t4958,25005.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25005.100000000002
t4959,25565.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25565.7
t4960,25961.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25961.0
t4961,26288.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26288.2
t4962,26319.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26319.399999999998
t4963,25594.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25594.9
t4964,24525.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24525.6
t4965,23628.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23628.8
t4966,22832.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22832.5
t4967,21504.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21504.8
t4968,20027.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20027.6
t4969,18681.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18681.2
t4970,17652.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17652.7
t4971,16935.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16935.2
t4972,16437.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16437.8
t4973,16163.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16163.3
t4974,16144.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16144.4
t4975,16409.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16409.3
t4976,17464.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17464.9
t4977,18866.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18866.9
t4978,20306.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20306.5
t4979,21552.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21552.6
t4980,22561.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22561.0
t4981,23276.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23276.3
t4982,23723.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23723.8
t4983,24079.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24079.8
t4984,24381.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24381.7
t4985,24664.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24664.5
t4986,24770.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24770.5
t4987,24424.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24424.5
t4988,23675.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23675.9
t4989,23118.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23118.1
t4990,22679.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22679.0
t4991,21644.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21644.699999999997
t4992,20347.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20347.3
t4993,19103.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19103.4
t4994,18103.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18103.7
t4995,17410.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17410.6
t4996,16915.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16915.6
t4997,16654.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16654.7
t4998,16580.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16580.9
t4999,16679.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16679.7
t5000,17607.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17607.7
t5001,19063.283934114443,0.0,-37.08393411444003,0.0,0.0,0.0,0.0,0.0,0.0,-19026.2
t5002,20526.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20526.9
t5003,21892.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21892.5
t5004,23134.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23134.5
t5005,24093.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24093.2
t5006,24723.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24723.3
t5007,25158.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25158.6
t5008,25684.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25684.1
t5009,26256.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26256.6
t5010,26486.800000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26486.800000000003
t5011,26284.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26284.1
t5012,25750.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25750.1
t5013,25471.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25471.8
t5014,25072.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25072.8
t5015,23793.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23793.2
t5016,22063.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22063.0
t5017,20468.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20468.2
t5018,19425.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19425.3
t5019,18721.2,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-18616.2
t5020,18304.100000000002,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-18199.100000000002
t5021,18227.4,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-18122.4
