BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t521,4492.466762784886,738.2226847575567,-1456.3872283924427,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-9638.0,5333.843807767643,4583.547663923998,-1228.0892525416402,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2753.0,3128.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1314.0
t522,1856.0981098874393,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,8136.751699583277,-58.28260699029984,-9752.0,10613.62309541311,1959.6580201012657,-3851.9788963643728,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2785.0,5402.459097900049,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-2236.751699583277,-21.980387840299844,-1329.0
t523,222.9344408600018,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,9765.92513129235,-74.29236967193738,-9732.0,11152.727214282022,1687.605960666808,-4124.03095579883,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2780.0,7045.6422922907595,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-3865.92513129235,-37.99015052193737,-1327.0
t524,0.0,1104.1099131499989,-1090.5000000000005,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9838.0,7167.405129601592,3695.267003007024,-2116.3699134586145,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2810.0,3565.5806835235285,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1341.0
t525,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,7670.0868137066545,-53.69672685665404,-9811.0,11761.230496782262,1394.3543194166882,-4417.28259704895,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2802.0,4940.208331889779,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-1770.0868137066543,-17.39450770665404,-1338.0
t526,0.0,744.6099131499992,-1450.0000000000002,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9119.0,9023.765948769325,2664.086593423157,-3147.550323042482,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2604.0,3467.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1243.0
t527,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,6025.929808595437,-37.539721745437,-8183.0,2461.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2337.0,3057.894321667345,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-125.92980859543704,-1.237502595437002,-1116.0
t528,0.0,1829.9560661499993,-364.65384700000004,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-7329.0,8627.800039315265,2606.5695481501875,-3205.067368315451,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2093.0,0.0,1406.8635052382356,-407.8635052382357,0.0,0.0,0.0,0.0,-0.0,-0.0,-999.0
t529,0.0,1555.4560661499997,-639.1538469999998,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-6780.0,2060.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-1936.0,2738.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-924.0
t530,0.0,1424.9560661499995,-769.6538469999998,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-6519.0,13602.662533230461,3.6383011925891218,-5807.99861527305,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-1862.0,0.0,1351.3635052382356,-463.36350523823563,0.0,0.0,0.0,0.0,-0.0,-0.0,-888.0
t531,0.0,1353.9560661499995,-840.653847,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-6377.0,1945.6653026843614,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-1821.0,2683.7270104764716,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-869.0
t532,0.0,290.4312764667183,-1904.1786366832812,0.0,0.0,0.0,0.0,8020.8914170739545,-57.14405685739234,-6350.0,10338.72466983325,1611.1072328911948,-4200.529683574444,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-1813.0,3143.2734920225826,839.5933866176177,-975.1336238588535,0.0,0.0,0.0,0.0,-2120.8914170739545,-20.84183770739234,-866.0
t533,0.0,1436.4560661499995,-758.153847,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-6542.0,1992.6653026843621,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-1868.0,0.0,1353.3635052382356,-461.36350523823563,0.0,0.0,0.0,0.0,-0.0,-0.0,-892.0
t534,0.0,1755.9560661499995,-438.65384699999987,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-7181.0,10632.324886802924,1583.3071244063583,-4228.3297920592795,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2051.0,0.0,1396.8635052382356,-417.86350523823563,0.0,0.0,0.0,0.0,-0.0,-0.0,-979.0
t535,1590.9412370463767,1491.485447626811,-703.1244655231881,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-8243.0,2478.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2354.0,2938.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1124.0
t536,4399.577412426551,595.1245476188265,-1599.4853655311729,0.0,0.0,0.0,0.0,5684.7612783232735,-34.97787283747892,-9045.0,4585.498490105328,4764.438788760532,-1047.1981277051068,0.0,0.0,0.0,0.0,-5684.7612783232735,-34.97787283747892,-2583.0,0.0,1523.8635052382356,-290.8635052382356,0.0,0.0,0.0,0.0,-0.0,-0.0,-1233.0
t537,6882.256412912934,1353.804413385585,-840.8054997644145,0.0,0.0,0.0,0.0,1919.555542273729,-11.810868807833561,-9303.0,7153.645508660119,1623.1789094435414,-4188.458007022097,0.0,0.0,0.0,0.0,-1919.555542273729,-11.810868807833561,-2657.0,0.0,1541.3635052382358,-273.3635052382357,0.0,0.0,0.0,0.0,-0.0,-0.0,-1268.0
t538,8858.266229626586,711.6577750006005,-1482.952138149399,0.0,0.0,0.0,0.0,1421.849811969428,-58.82167844721645,-9450.0,8646.987842787155,2223.5237872857997,-3588.1131291798392,0.0,0.0,0.0,0.0,-4555.369682499326,-28.02881839378923,-2699.0,0.0,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,3133.519870529898,-30.792860053427212,-1288.0
t539,10133.383675454628,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1648.8216655651595,-33.59542786978638,-9554.0,10013.094731405608,831.5174117047077,-4980.119504760931,0.0,0.0,0.0,0.0,-3116.318186527613,-19.1744518217722,-2729.0,1663.6514655620317,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,1467.4965209624536,-14.420976048014177,-1302.0
t540,10336.05134896372,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1431.7647671671955,-27.206202980918206,-9546.0,10393.126917332556,371.70508060567545,-5439.931835859963,0.0,0.0,0.0,0.0,-2583.007129724158,-15.893032354111671,-2726.0,0.0,988.3989092731578,-826.3281012033135,0.0,0.0,0.0,0.0,1151.2423625569622,-11.313170626806533,-1302.0
t541,10513.385563284177,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1162.8679791140642,-8.643629248240597,-9473.0,9780.387798172811,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1256.0226765442426,-7.728205162928586,-2705.0,0.0,1507.2438685658024,-307.48314191066885,0.0,0.0,0.0,0.0,93.15469743017849,-0.9154240853120106,-1292.0
t542,13151.443113460862,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-1476.863205246614,-40.96999506424909,-9439.0,10172.470716759744,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1655.6467408329702,-10.187059461135888,-2695.0,0.0,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,3132.509946079584,-30.7829356031132,-1287.0
t543,9243.334809293863,83.24759709730057,-2111.362316052699,0.0,0.0,0.0,0.0,2156.0100921272456,-36.23018246571052,-9335.0,8616.853132008808,1737.9946088168092,-4073.6423076488295,0.0,0.0,0.0,0.0,-3593.0973977260173,-22.10803545077027,-2666.0,0.0,831.88092594632,-982.8460845301512,0.0,0.0,0.0,0.0,1437.0873055987713,-14.122147014940248,-1272.0
t544,7709.8160797417295,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,1718.3238292164617,-10.572706477776808,-9235.0,7101.746840097408,1538.3933060312345,-4273.243610434404,0.0,0.0,0.0,0.0,-1718.3238292164617,-10.572706477776808,-2638.0,1409.965158583831,831.88092594632,-982.8460845301512,0.0,0.0,0.0,0.0,-0.0,-0.0,-1259.0
t545,5455.1382119530745,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,4002.0532983044654,-24.624307777123565,-9250.0,7152.141335700914,2664.086593423157,-3147.550323042482,0.0,0.0,0.0,0.0,-4002.0532983044654,-24.624307777123565,-2642.0,1411.9651585838312,831.88092594632,-982.8460845301512,0.0,0.0,0.0,0.0,-0.0,-0.0,-1261.0
t546,2553.612686214566,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,6983.908218560666,-46.95370229481694,-9308.0,6258.379581144711,4073.7797772354634,-1737.8571392301749,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2658.0,548.8326912290111,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-1083.9082185606655,-10.651483144816938,-1269.0
t547,842.7597423419764,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,6328.139861322541,-40.50951681451721,-9325.0,11902.152316393942,1254.39340961085,-4557.243506854789,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2663.0,2459.1729519062133,529.9506087786577,-1284.7764016978133,0.0,0.0,0.0,0.0,-428.13986132254024,-4.2072976645172115,-1272.0
t548,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,7448.42117224913,-54.03108539912981,-9589.0,2175.557917592523,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5216.10059222639,-32.09424183177072,-2739.0,1747.5304131136274,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-2232.3205800227393,-21.936843567359087,-1308.0
t549,0.0,1102.109913149999,-1092.5000000000002,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9834.0,6924.449758151048,3816.2446887322953,-1995.3922277333434,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2809.0,7195.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1341.0
t550,0.0,796.6099131499998,-1397.9999999999998,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9223.0,9142.890209690455,2619.524462962592,-3192.1124535030463,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2634.0,7111.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1257.0
t551,0.0,1738.4135825571655,-456.19633059283404,0.0,0.0,0.0,0.0,7033.830127013688,-50.0473789780211,-8266.0,6242.905914048044,3576.0779890158774,-2235.558927449761,0.0,0.0,0.0,0.0,-5191.482208689891,-31.942766924268888,-2360.0,1474.6558370687414,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-1842.347918323798,-18.10461205375221,-1127.0
t552,0.0,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,9670.96915773391,-73.35924458391057,-7403.0,8000.398559887241,2930.7702878641985,-2880.86662860144,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2114.0,6632.753193644291,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-3770.9691577339095,-37.05702543391056,-1010.0
t553,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,4683.253286619264,-31.863199769263744,-6846.0,20.845498419935538,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-3853.7704792092936,-23.711935676280728,-1955.0,513.0694374155968,1536.6458222819142,-278.08118819455717,0.0,0.0,0.0,0.0,-829.4828074099705,-8.151264092983013,-934.0
t554,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,4410.221842413289,-41.83175556328881,-6563.0,5136.499428646677,1480.94169589777,-4330.695220567868,0.0,0.0,0.0,0.0,-410.22184241328927,-2.524061563288812,-1874.0,6493.802645255019,127.11602961072587,-1687.6109808657454,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-894.0
t555,0.0,1292.381733432927,-902.2281797170726,0.0,0.0,0.0,0.0,6086.8425396405,-42.996093356354166,-6434.0,632.3251345522574,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-4577.795249935356,-28.166801082539376,-1838.0,586.1495715024876,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-1509.047289705144,-14.829292273814788,-877.0
t556,0.0,1796.3442200263703,-398.26569312362915,0.0,0.0,0.0,0.0,5028.863661353177,-30.942188255917696,-6396.0,11693.345011295274,502.5488773897289,-5309.088039075909,0.0,0.0,0.0,0.0,-5028.863661353177,-30.942188255917696,-1827.0,1324.8954757514932,680.9157673624891,-1133.8112431139823,0.0,0.0,0.0,0.0,-0.0,-0.0,-872.0
t557,0.0,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,8867.571238712237,-65.96132556223722,-6607.0,10111.878213650378,1693.4754452736145,-4118.161471192024,0.0,0.0,0.0,0.0,-5764.722321115016,-35.46986661695153,-1887.0,5849.067387018978,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-3102.848917597221,-30.491458945285693,-901.0
t558,8.44448639621219,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,5090.720314472739,-35.77471401895145,-7258.0,164.213734304326,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-3878.9835809336414,-23.867069836322848,-2073.0,683.7106819034356,1671.830353147381,-142.89665732909012,0.0,0.0,0.0,0.0,-1211.7367335390982,-11.9076441826286,-989.0
t559,1472.7184274994058,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,9110.745454762517,-67.85396911192396,-8321.0,5643.132197340612,4240.403469137514,-1571.233447328125,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2376.0,2562.5701942479695,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-3210.7454547625166,-31.55174996192396,-1135.0
t560,4580.2894213054915,1857.5178304901597,-337.09208265983983,0.0,0.0,0.0,0.0,2972.574841599701,-18.29001073551337,-9055.0,5007.384441002203,3190.5586638993245,-2621.078252566313,0.0,0.0,0.0,0.0,-2972.574841599701,-18.29001073551337,-2586.0,158.20389406977432,1445.7615582033486,-368.96545227312265,0.0,0.0,0.0,0.0,-0.0,-0.0,-1235.0
t561,7878.705807665973,285.31473876328846,-1909.295174386711,0.0,0.0,0.0,0.0,3028.9283863336714,-35.65375837622168,-9248.0,8134.6977595552335,2218.4806329721278,-3593.1562834935107,0.0,0.0,0.0,0.0,-4093.833087692676,-25.18902134117639,-2641.0,0.0,1010.6435230762556,-804.0834874002156,0.0,0.0,0.0,0.0,1064.9047013590052,-10.464737035045289,-1261.0
t562,10280.31773874872,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1316.4475862762256,-37.15541187494728,-9365.0,10217.34110445886,711.642654965508,-5099.994261500131,0.0,0.0,0.0,0.0,-3134.7019324123107,-19.287565511925457,-2675.0,0.0,645.670255351704,-1169.0567551247673,0.0,0.0,0.0,0.0,1818.2543461360851,-17.867846363021826,-1277.0
t563,11913.481407776157,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-235.30131246386387,-38.57018216229478,-9445.0,10791.574759846271,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2268.9770127428537,-13.96083063778024,-2697.0,0.0,311.529018397134,-1503.1979920793372,0.0,0.0,0.0,0.0,2504.278325206718,-24.609351524514537,-1288.0
t564,11123.077481090695,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,555.2973405104775,-7.764908451173142,-9476.0,9350.13109428195,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-827.4032331560635,-5.090944660245756,-2706.0,0.0,1418.6475408109063,-396.07946966556483,0.0,0.0,0.0,0.0,272.10589264558587,-2.673963790927385,-1292.0
t565,10118.183599941443,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1567.1094857234186,-59.68317251486543,-9431.0,10121.914520327424,1555.1210324264848,-4256.515884039153,0.0,0.0,0.0,0.0,-4698.609507352689,-28.910161362066244,-2693.0,0.0,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,3131.50002162927,-30.773011152799185,-1286.0
t566,9932.404899224777,1284.7069647107216,-909.9029484392778,0.0,0.0,0.0,0.0,-851.4553908533404,-44.75352464288221,-9411.0,9241.311305360136,774.675377685758,-5036.961538779881,0.0,0.0,0.0,0.0,-2277.014857424988,-14.010286841025069,-2688.0,0.0,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,3128.470248278328,-30.743237801857134,-1283.0
t567,9677.38141005917,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1834.4526505678866,-33.2241474770556,-9284.0,8735.717824523403,1476.9460132071508,-4334.690903258488,0.0,0.0,0.0,0.0,-3207.2390539630155,-19.733880509051534,-2651.0,1721.4308740493466,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,1372.7864033951287,-13.490266968004068,-1266.0
t568,7676.03813415688,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,1739.9085199311364,-33.3794516076028,-9200.0,7793.171037400622,1911.8595045937936,-3899.777411871845,0.0,0.0,0.0,0.0,-3158.8171854242555,-19.435944698314835,-2627.0,0.0,831.88092594632,-982.8460845301512,0.0,0.0,0.0,0.0,1418.908665493119,-13.94350690928797,-1254.0
t569,5473.716082024741,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,3950.1561090569785,-24.3049886013047,-9217.0,5494.562265252167,3461.7678744358773,-2349.869042029761,0.0,0.0,0.0,0.0,-3950.1561090569785,-24.3049886013047,-2632.0,860.8516622797242,1105.4376740983732,-709.2893363780978,0.0,0.0,0.0,0.0,-0.0,-0.0,-1257.0
t570,2467.478924973202,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,7037.569303175468,-47.48102566825363,-9275.0,10664.128510794766,1866.4053124104362,-3945.231604055202,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2649.0,3111.826764581659,558.3241777942667,-1256.4028326822045,0.0,0.0,0.0,0.0,-1137.5693031754674,-11.178806518253625,-1265.0
t571,643.4698633913689,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,6527.56921271333,-51.64898925469811,-9314.0,2798.38493317019,3282.9910995887426,-0.0,0.0,0.0,0.0,0.0,-3401.4472053225313,-20.928827436402305,-2659.0,2612.115158732622,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-3126.1220073907984,-30.720161818295807,-1270.0
t572,0.0,2037.0553212001714,-0.0,0.0,0.0,0.0,0.0,7553.114396100209,-61.1697173003813,-9529.0,484.33950293495286,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-3553.11439610021,-21.862023300381306,-2721.0,3927.5424865607083,1612.746108957881,-201.98090151859017,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1299.0
t573,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,7570.667808868542,-61.277722018541716,-9704.0,2220.0780735468375,4143.559763340247,-0.0,0.0,0.0,0.0,0.0,-3570.6678088685426,-21.97002801854172,-2771.0,4656.317947709285,1259.858378383593,-554.8686320928786,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1322.0
t574,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9206.341891340553,-71.34189134055428,-9135.0,3057.0542014119696,4790.321887269139,-0.0,0.0,0.0,0.0,0.0,-5206.341891340553,-32.034197340554286,-2609.0,6969.85314354157,65.09078046745054,-1749.6362300090207,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1246.0
t575,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8305.800936237896,-65.80093623789546,-8240.0,7323.210690696498,0.0,-636.916512220707,0.0,0.0,0.0,0.0,-4305.800936237896,-26.49324223789547,-2354.0,3921.190744284089,1527.9219800961914,-286.80503038027996,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1123.0
t576,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7464.625250801221,-60.62525080122197,-7404.0,8923.618758245753,0.0,-3323.6759506433104,0.0,0.0,0.0,0.0,-3464.6252508012217,-21.31755680122198,-2114.0,6864.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.0
t577,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6898.1397114461415,-57.139711446141625,-6841.0,5653.520379961352,0.0,-784.5486510690678,0.0,0.0,0.0,0.0,-2898.139711446142,-17.83201744614163,-1953.0,3157.5806835235294,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-933.0
t578,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6601.313363116215,-55.31336311621497,-6546.0,4770.7945704189215,0.0,-284.4755381864899,0.0,0.0,0.0,0.0,-2601.3133631162154,-16.00566911621498,-1869.0,6747.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-893.0
t579,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6481.576632772956,-54.57663277295643,-6427.0,3316.301260328608,1015.5443112173052,-0.0,0.0,0.0,0.0,0.0,-2481.576632772956,-15.26893877295643,-1835.0,6730.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-876.0
t580,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6481.576632772956,-54.57663277295643,-6427.0,1889.394915506915,2442.4506560389987,-0.0,0.0,0.0,0.0,0.0,-2481.576632772956,-15.26893877295643,-1835.0,6282.5587232661865,223.73799060514222,-1590.989019871329,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-876.0
t581,0.0,1768.1664182498253,-0.0,0.0,0.0,0.0,0.0,4908.732633582899,-44.899051832725945,-6632.0,246.68036284733822,2561.6436285682876,-0.0,0.0,0.0,0.0,0.0,-908.7326335828999,-5.591357832725946,-1894.0,5055.63980356305,851.1974504567104,-963.5295600197609,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-904.0
t582,832.6263586665218,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,4320.040605948571,-41.276877765092166,-7306.0,303.26095424267027,2105.748835470993,-0.0,0.0,0.0,0.0,0.0,-320.04060594857106,-1.9691837650921726,-2087.0,4721.132134838609,1064.451284818931,-750.2757256575402,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-996.0
t583,1548.7188050653156,0.0,-0.0,0.0,0.0,0.0,0.0,6879.926322371643,-54.64512743695839,-8374.0,2237.715530358583,3704.4007195919826,-0.0,0.0,0.0,0.0,0.0,-3528.406253835823,-21.709996114742133,-2392.0,2710.7281893815652,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-3351.52006853582,-32.93513132221626,-1141.0
t584,4674.867668943068,0.0,-0.0,0.0,0.0,0.0,0.0,4471.540076432717,-32.40774537578434,-9114.0,5844.7445973677795,0.0,-83.14709258958328,0.0,0.0,0.0,0.0,-3139.2817599606215,-19.315744817574267,-2603.0,772.6233065538339,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-1332.2583164720954,-13.092000558210069,-1242.0
t585,7801.01653282082,0.0,-0.0,0.0,0.0,0.0,0.0,1522.9751267585987,-10.99165957942057,-9313.0,7805.05219539541,70.37569916782329,-4127.98210823659,0.0,0.0,0.0,0.0,-1081.7896229425335,-6.656163384111139,-2659.0,300.3366071065477,1415.184392904827,-0.0,0.0,0.0,0.0,0.0,-441.18550381606525,-4.335496195309431,-1270.0
t586,10212.761847579022,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1426.4006396973916,-48.55257412641433,-9396.0,9308.277329312019,1563.4955897193938,-4248.141326746245,0.0,0.0,0.0,0.0,-3915.5395962658235,-24.091996019346517,-2684.0,631.0486320151069,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,2489.138956568432,-24.460578107067803,-1281.0
t587,11952.326045198733,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-257.4416963762487,-30.274435672484238,-9470.0,10262.54317062638,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1736.2234130027455,-10.682841157997734,-2704.0,1131.6534956119635,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,1993.6651093789942,-19.591594514486506,-1291.0
t588,11764.858447202823,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-57.21615446122839,-2.0323795915955487,-9511.0,8620.201433206403,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-91.99845772823497,-0.5660590125275249,-2716.0,1018.1195668356706,972.9295760152025,-841.7974344612686,0.0,0.0,0.0,0.0,149.21461218946337,-1.4663205790680238,-1297.0
t589,10145.205956409323,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1533.8415588441544,-9.437602103481035,-9475.0,7532.00354398827,1264.4562667125022,-4547.180649753137,0.0,0.0,0.0,0.0,-1533.8415588441544,-9.437602103481035,-2706.0,1241.0026721826744,932.8621691468985,-881.8648413295728,0.0,0.0,0.0,0.0,-0.0,-0.0,-1292.0
t590,8761.999084709769,409.47546795979474,-1785.1344451902046,0.0,0.0,0.0,0.0,2107.6279555595197,-12.968063038879349,-9481.0,7145.274755666133,1747.4790896989523,-4064.157826766686,0.0,0.0,0.0,0.0,-2107.6279555595197,-12.968063038879349,-2708.0,2043.4656819691104,531.6306642536804,-1283.096346222791,0.0,0.0,0.0,0.0,-0.0,-0.0,-1292.0
t591,7719.949463417183,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,3878.5246960880836,-23.864246355267248,-9380.0,6959.444039199653,2716.790909854668,-3094.84600661097,0.0,0.0,0.0,0.0,-3878.5246960880836,-23.864246355267248,-2679.0,626.5471564287659,1233.5899270238526,-581.1370834526188,0.0,0.0,0.0,0.0,-0.0,-0.0,-1279.0
t592,6297.897954295051,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,3205.3917624603537,-19.722514274989916,-9301.0,6077.1666736335665,2807.7922597837073,-3003.844656681931,0.0,0.0,0.0,0.0,-3205.3917624603537,-19.722514274989916,-2656.0,3082.7270104764716,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1268.0
t593,4629.267442403522,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,4971.891402668362,-30.591642591469114,-9388.0,9687.978405479258,1903.570778123106,-3908.0661383425327,0.0,0.0,0.0,0.0,-4971.891402668362,-30.591642591469114,-2681.0,3094.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1280.0
